geoNameId	name	featureCode	countryCode	adminCode1	adminCode2	timeZoneId	latitude	longitude	iata	icao	cityId	cityName	isActive
5107468	Athens Airport	AIRP	US	NY	039	America/New_York	42.28398	-73.84457	null	null	5143627	West Athens	1
5107509	Auburn Memorial Hospital Heliport	AIRH	US	NY	011	America/New_York	42.9409	-76.56272	null	null	5107505	Auburn	1
5107586	BAI Heliport	AIRH	US	NY	029	America/New_York	42.95534	-78.87393	null	null	5123247	Kenmore	1
5107909	Barker Central School Airport	AIRP	US	NY	063	America/New_York	43.33339	-78.56253	null	null	5107908	Barker	1
5108062	Basher Field Airport	AIRP	US	NY	029	America/New_York	42.56702	-78.55545	null	null	5136339	Sardinia	1
5108090	Bassett Airport (historical)	AIRQ	US	NY	063	America/New_York	43.16867	-78.78198	null	null	5125013	Lockport Junction	0
5108092	Bastek Heliport	AIRH	US	NY	071	America/New_York	41.32093	-74.50377	null	null	5131405	Pine Island	1
5108192	Bayport Aerodrome	AIRP	US	NY	103	America/New_York	40.76039	-73.05212	null	null	5108191	Bayport	1
5108452	Beaver Meadow Heliport	AIRH	US	NY	065	America/New_York	43.36896	-75.15905	null	null	4833220	Remsen	1
5108522	Becks Grove Airport	AIRP	US	NY	065	America/New_York	43.2527	-75.60284	null	null	5134295	Rome	1
5108555	Bedson's Land Base Airport	AIRP	US	NY	051	America/New_York	42.93083	-77.64393	null	null	4832940	North Avon	1
5108750	Benbyre Farm Heliport	AIRH	US	NY	111	America/New_York	41.80343	-74.18237	null	null	5107054	Alligerville	1
5108761	Benedictine Hospital Heliport	AIRH	US	NY	111	America/New_York	41.92093	-73.99903	null	null	5123477	Kingston	1
5108793	Bennetts Airport	AIRP	US	NY	113	America/New_York	43.69528	-73.97938	null	null	5129014	North Creek	1
5108820	Bent-Wing Airport	AIRP	US	NY	063	America/New_York	43.23074	-78.68807	null	null	5125011	Lockport	1
5108848	Berdick Field Airport	AIRP	US	NY	009	America/New_York	42.33395	-78.79087	null	null	5111849	Cattaraugus	1
5108895	Bertrand Chaffee Hospital Heliport	AIRH	US	NY	029	America/New_York	42.5084	-78.6578	null	null	5139298	Springville	1
5108966	Best Western Red Jacket Inn Heliport	AIRH	US	NY	063	America/New_York	43.07256	-78.98504	null	null	5128723	Niagara Falls	1
5109097	Big Island Airport	AIRP	US	NY	071	America/New_York	41.32761	-74.40984	null	null	5109091	Big Island	1
5109179	Binghamton Regional Airport-Edwin A Link Field	AIRP	US	NY	007	America/New_York	42.20841	-75.97909	BGM	KBGM	5109177	Binghamton	1
5109267	Bistrians Heliport	AIRH	US	NY	103	America/New_York	40.9876	-72.17286	null	null	5115871	East Hampton	1
5109457	Blake Falls Airport	AIRP	US	NY	089	America/New_York	44.4834	-74.74908	null	null	5139512	Stark	1
5109537	Bloecher Farm Airport	AIRP	US	NY	121	America/New_York	42.751	-78.46223	null	null	5140009	Strykersville	1
5109759	Boonville Inc Airport	AIRP	US	NY	065	America/New_York	43.46809	-75.25254	null	null	5120265	Hawkinsville	1
5109796	Nettie's Place Airport	AIRP	US	NY	095	America/New_York	42.70928	-74.22385	null	null	5133237	Quaker Street	1
5109802	Bostrups Landing Seaplane Base	AIRP	US	NY	041	America/New_York	43.48479	-74.35125	null	null	5139134	Speculator	1
5109867	Bowline Point Heliport	AIRH	US	NY	087	America/New_York	41.20565	-73.96347	null	null	5120238	Haverstraw	1
5109903	Boyle's Landing Airport	AIRP	US	NY	095	America/New_York	42.81433	-74.62613	null	null	5137788	Sharon Springs	1
5110293	Brookhaven Airport	AIRP	US	NY	103	America/New_York	40.81769	-72.87032	WSH	KHWV	5138022	Shirley	1
5110464	Brunswick Hospital Heliport	AIRH	US	NY	103	America/New_York	40.7001	-73.39901	null	null	5113683	Copiague	1
5110630	Buffalo Airfield	AIRP	US	NY	029	America/New_York	42.85958	-78.71824	null	null	5110629	Buffalo	1
5110871	Burrello-Mechanicville Airport	AIRP	US	NY	083	America/New_York	42.89299	-73.66929	null	null	5126510	Mechanicville	1
5111139	Cambria Airport	AIRP	US	NY	063	America/New_York	43.21512	-78.80834	null	null	5125011	Lockport	1
5111173	Camillus Airport	AIRP	US	NY	067	America/New_York	43.08531	-76.29209	null	null	4833098	Camillus	1
5111324	Camp Vernon Airport	AIRP	US	NY	013	America/New_York	42.35617	-79.54866	null	null	5109835	Bournes Beach	1
5111368	Campis Airport	AIRP	US	NY	105	America/New_York	41.68342	-75.01572	null	null	5123800	Lake Huntington	1
5111399	Canajoharie Airport	AIRP	US	NY	057	America/New_York	42.8473	-74.53042	null	null	5117358	Flat Creek	1
5111406	Canandaigua Airport	AIRP	US	NY	069	America/New_York	42.90792	-77.31984	null	null	5111405	Canandaigua	1
5111652	Carters Heliport	AIRH	US	NY	103	America/New_York	40.8001	-72.69899	null	null	5133657	Remsenburg	1
5111746	Castleton-on-Hudson Airport	AIRP	US	NY	083	America/New_York	42.50953	-73.75068	null	null	5111745	Castleton-on-Hudson	1
5111775	Catalano Airfield	AIRP	US	NY	031	America/New_York	44.42561	-73.75791	null	null	5144682	Wilmington	1
5111840	Catskill Valley Airpark	AIRP	US	NY	039	America/New_York	42.27955	-73.95259	null	null	5138796	South Cairo	1
5111847	Cattaraugus County-Olean Airport	AIRP	US	NY	009	America/New_York	42.24142	-78.37308	null	null	5129780	Olean	1
5112246	Chapin Field Airport	AIRP	US	NY	115	America/New_York	43.05367	-73.36171	null	null	5111144	Cambridge	1
5112274	Charles Poletti Heliport	AIRH	US	NY	081	America/New_York	40.79037	-75.9102	null	null	5184748	Coaldale	1
5112350	Chaumont Bay Airport	AIRP	US	NY	045	America/New_York	44.04172	-76.12826	null	null	5112354	Chaumont	1
5112360	Chautauqua County-Dunkirk Airport	AIRP	US	NY	013	America/New_York	42.49339	-79.27171	DKK	KDKK	5115495	Dunkirk	1
5112365	Chautauqua Lake Airpark	AIRP	US	NY	013	America/New_York	42.28435	-79.44448	null	null	5126287	Mayville	1
5112396	Chenango Bridge Airport	AIRP	US	NY	007	America/New_York	42.18996	-75.83766	null	null	5109177	Binghamton	1
5112718	Ciba-Geigy Heliport	AIRH	US	NY	087	America/New_York	41.11843	-74.13376	null	null	5140072	Suffern	1
5112726	Circle K Ranch Airport	AIRP	US	NY	091	America/New_York	43.13717	-74.11545	null	null	5110211	Broadalbin	1
5112731	Ciszak Airport	AIRP	US	NY	029	America/New_York	42.51243	-78.73374	null	null	5139298	Springville	1
5112770	Clarence Aerodrome	AIRP	US	NY	029	America/New_York	43.06881	-78.69468	null	null	5110629	Buffalo	1
5112858	Klaverack Airport	AIRP	US	NY	021	America/New_York	42.26527	-73.69731	null	null	7180795	Country Estates East	1
5112960	Clifton Hunt Club Airport	AIRP	US	NY	089	America/New_York	44.30451	-75.03159	null	null	5112835	Clarksboro	1
5112975	Clinton County Airport	AIRQ	US	NY	019	America/New_York	44.68754	-73.52403	PLB	KPLB	5131692	Plattsburgh	0
5113283	Coles Landing Airport	AIRP	US	NY	009	America/New_York	42.05062	-78.98699	null	null	5129886	Onoville	1
5113367	Columbia County Airport	AIRP	US	NY	021	America/New_York	42.2939	-73.71204	HCC	null	5121509	Hudson	1
5113434	Community General Hospital Heliport	AIRH	US	NY	105	America/New_York	41.70926	-74.73544	null	null	5120066	Harris	1
5113537	Connelly Field	AIRP	US	NY	015	America/New_York	42.08507	-76.92079	null	null	5116497	Elmira	1
5113666	Cooperstown-Westville Airport	AIRP	US	NY	077	America/New_York	42.62848	-74.89163	COP	null	5113664	Cooperstown	1
5113677	Copake Lake Seaplane Base	AIRP	US	NY	021	America/New_York	42.14315	-73.59068	null	null	5113676	Copake Lake	1
5113695	Coram Airport	AIRP	US	NY	103	America/New_York	40.82815	-72.98955	null	null	5126518	Medford	1
5113766	Corning-Painted Post Airport	AIRP	US	NY	101	America/New_York	42.17784	-77.11882	null	null	7706755	Victory Village Mobile Home Park	1
5113793	Cortland County Airport-Chase Field	AIRP	US	NY	023	America/New_York	42.59486	-76.21562	null	null	7258161	Cortland West	1
5113853	Countryman's Landing Strip Airport	AIRP	US	NY	045	America/New_York	44.00236	-75.60752	null	null	5111656	Carthage	1
5113880	Cove Neck Heliport	AIRH	US	NY	059	America/New_York	40.88371	-73.49068	null	null	5113879	Cove Neck	1
5113942	Coye Field Airport	AIRP	US	NY	069	America/New_York	42.75088	-77.55779	null	null	5143732	West Canadice Corners	1
5114084	Creekside Airport	AIRP	US	NY	069	America/New_York	42.91415	-77.38044	null	null	5120990	Holcomb	1
5114182	Cross' Farm Airport	AIRP	US	NY	001	America/New_York	42.56004	-73.77157	null	null	5143605	Wemple	1
5114203	Croton Airpark	AIRP	US	NY	119	America/New_York	41.23426	-73.8493	null	null	5121635	Huntersville (historical)	1
5114226	Crouse Irving Memorial Hospital Heliport	AIRH	US	NY	067	America/New_York	43.04257	-76.12881	null	null	5140405	Syracuse	1
5114336	Cuba Memorial Hospital Heliport	AIRH	US	NY	003	America/New_York	42.2209	-78.26613	null	null	5114325	Cuba	1
5114347	Culver Airfield	AIRP	US	NY	097	America/New_York	42.42265	-76.70476	null	null	5126513	Mecklenburg	1
5114387	Curtis Airport	AIRP	US	NY	065	America/New_York	43.14424	-74.54848	null	null	5139697	Stewart Landing	1
5114422	D C Helicopters Heliport	AIRH	US	NY	101	America/New_York	42.49174	-77.50721	null	null	5113131	Cohocton	1
5114424	D'Amico Airport	AIRP	US	NY	117	America/New_York	43.09121	-76.98883	null	null	5125554	Lyons	1
5114451	Dalrymples Airport	AIRP	US	NY	015	America/New_York	42.03753	-76.83079	null	null	5116497	Elmira	1
5114493	Dansville Municipal Airport	AIRP	US	NY	051	America/New_York	42.5709	-77.7125	DSV	KDSV	5114492	Dansville	1
5114518	Dart Airport	AIRP	US	NY	013	America/New_York	42.26981	-79.48077	null	null	5126287	Mayville	1
5114565	Dawn Patrol Aviation Airport	AIRP	US	NY	073	America/New_York	43.26982	-78.14727	null	null	5106862	Albion	1
5114600	De Ronda Airport	AIRP	US	NY	077	America/New_York	42.85918	-74.82434	null	null	5139283	Springfield	1
5114761	Deer Run Airport	AIRP	US	NY	039	America/New_York	42.32365	-73.87341	null	null	5113933	Coxsackie	1
5114790	Del Savio Airport	AIRP	US	NY	025	America/New_York	42.03842	-74.77766	null	null	5124278	Lewbeach	1
5114961	Dew Airpark	AIRP	US	NY	003	America/New_York	42.23719	-78.21155	null	null	5114325	Cuba	1
5114987	Di Stefano Airpark	AIRP	US	NY	057	America/New_York	42.92342	-74.62563	null	null	5117694	Fort Plain	1
5115038	Dickinsons Airfield	AIRP	US	NY	101	America/New_York	42.32118	-77.41026	null	null	5110582	Buck Settlement	1
5115149	Dodge (Coppola) Wheeler Airport	AIRP	US	NY	015	America/New_York	42.20563	-76.76888	null	null	5140143	Sullivanville	1
5115175	Dolansky Landing Strip	AIRP	US	NY	063	America/New_York	43.23811	-79.04199	null	null	5145283	Youngstown Estates	1
5115178	Dolgeville Airport	AIRP	US	NY	035	America/New_York	43.11835	-74.74329	null	null	5115177	Dolgeville	1
5115192	Doms Heliport	AIRH	US	NY	071	America/New_York	41.36676	-74.24904	null	null	5112470	Chester	1
5115206	Donnelly's Airport	AIRP	US	NY	029	America/New_York	42.76997	-78.5423	null	null	5143077	Wales Center	1
5115212	Dons Heliport	AIRH	US	NY	111	America/New_York	41.62148	-74.24182	null	null	5133574	Red Mills	1
5115283	Downsville Airport	AIRP	US	NY	025	America/New_York	42.05441	-75.01237	null	null	5115275	Downsville	1
5115393	Duanesburg Airport	AIRP	US	NY	093	America/New_York	42.7606	-74.13309	null	null	5115392	Duanesburg	1
5115455	Duflo Airport	AIRP	US	NY	049	America/New_York	43.84075	-75.42967	null	null	5128470	New Bremen	1
5115479	Dundee Flying Club Airport	AIRP	US	NY	123	America/New_York	42.52924	-76.96163	null	null	7235254	Oakwood Estates Mobile Home Park	1
5115581	Dutchess County Airport	AIRP	US	NY	027	America/New_York	41.62448	-73.88258	POU	KPOU	5132143	Poughkeepsie	1
5115653	Eagle Nest Seaplane Base	AIRP	US	NY	041	America/New_York	43.82979	-74.49488	null	null	5109598	Blue Mountain Lake	1
5115662	Eagle Ridge Airport	AIRP	US	NY	097	America/New_York	42.40503	-76.82029	null	null	5110757	Burdett	1
5115694	East 34th Street Heliport	AIRH	US	NY	061	America/New_York	40.7426	-73.97153	TSS	null	5128581	New York	1
5115701	East Arcade Airport	AIRP	US	NY	121	America/New_York	42.58519	-78.35025	null	null	5107290	Arcade	1
5115872	East Hampton Airport	AIRP	US	NY	103	America/New_York	40.96159	-72.24852	HTO	KHTO	5115871	East Hampton	1
5116127	Eastern Long Island Heliport	AIRH	US	NY	103	America/New_York	41.11149	-72.33508	null	null	5115952	East Marion	1
5116274	Edwards Airport	AIRP	US	NY	103	America/New_York	40.75676	-73.05289	null	null	7134295	Sayville Heights	1
5116290	Edo Seaplane Base	AIRP	US	NY	081	America/New_York	40.78343	-73.86569	null	null	5113302	College Point	1
5116314	Eichler Airport	AIRP	US	NY	075	America/New_York	43.42507	-76.13242	null	null	5133569	Red Mill	1
5116370	Hamilton Municipal Airport	AIRP	US	NY	053	America/New_York	42.84259	-75.55909	null	KVGC	5119842	Hamilton	1
5116372	Elizabeth Field Airport	AIRP	US	NY	103	America/New_York	41.25382	-72.02977	FID	null	5117263	Fishers Island	1
5116424	Elliott Homestead Landing Strip	AIRP	US	NY	025	America/New_York	42.24175	-74.69904	null	null	5128518	New Kingston	1
5116506	Elmira-Corning Regional Airport	AIRP	US	NY	015	America/New_York	42.1598	-76.89107	ELM	KELM	7258009	Big Flats Airport	1
5116553	Ely Air Park	AIRP	US	NY	037	America/New_York	43.06653	-77.95539	null	null	5108842	Bergen	1
5116616	Engineers Airport	AIRP	US	NY	075	America/New_York	43.31537	-76.01415	null	null	5113565	Constantia	1
5116678	Essex Boatworks Seaplane Base	AIRP	US	NY	031	America/New_York	44.30005	-73.34902	null	null	5235952	Essex Junction	1
5116753	Evers Seaplane Base	AIRP	US	NY	005	America/New_York	40.84593	-73.81569	null	null	5128581	New York	1
5116776	F and F Airpark	AIRP	US	NY	077	America/New_York	42.45008	-75.01572	null	null	5116582	Emmons	1
5116794	Fairbank Farms Airport	AIRP	US	NY	013	America/New_York	42.08044	-79.39579	null	null	5122534	Jamestown	1
5116941	Farnsworths Air Strip	AIRP	US	NY	117	America/New_York	43.19173	-76.88385	null	null	5129196	North Rose	1
5117123	Finger Lakes Regional Airport	AIRP	US	NY	099	America/New_York	42.88038	-76.78319	null	null	8085356	Seneca Manor Mobile Home Park	1
5117157	Firemans White Lake Seaplane Base	AIRP	US	NY	105	America/New_York	41.68426	-74.831	null	null	5123135	Kauneonga Lake	1
5117251	Fisher Airport	AIRP	US	NY	121	America/New_York	42.7892	-78.47685	null	null	5120071	Harris Corners	1
5117473	Flushing Airport	AIRQ	US	NY	081	America/New_York	40.77917	-73.83278	FLU	KFLU	5133271	Queens Village	0
5117511	Flying Acres Airport	AIRP	US	NY	065	America/New_York	43.34174	-75.35739	null	null	5129259	North Western	1
5117512	Flying F Airport	AIRP	US	NY	063	America/New_York	43.05561	-78.81587	null	null	5130897	Pendleton Center	1
5117513	Blue Heron Airport	AIRP	US	NY	095	America/New_York	42.69707	-74.20166	null	null	5144020	West Township	1
5117674	Fort Hill Airport	AIRP	US	NY	069	America/New_York	42.90238	-77.54854	null	null	5143653	West Bloomfield	1
5117758	Four Seasons Airport	AIRP	US	NY	097	America/New_York	42.40618	-77.96056	null	null	5109235	Birdsall	1
5117863	Frankfort-Highland Airport	AIRP	US	NY	043	America/New_York	43.01738	-75.17227	null	null	5119647	Gulph	1
5117937	Freehold Airport	AIRP	US	NY	039	America/New_York	42.36499	-74.06356	null	null	5117936	Freehold	1
5118117	Fulton County Airport	AIRP	US	NY	035	America/New_York	42.99697	-74.33294	null	null	5122833	Johnstown	1
5118173	Gaines Valley Aviation Airport	AIRP	US	NY	073	America/New_York	43.29629	-78.21843	null	null	5106862	Albion	1
5118236	Gardiner Airport	AIRP	US	NY	111	America/New_York	41.6687	-74.15422	null	null	5118235	Gardiner	1
5118282	Garnseys Airport	AIRP	US	NY	091	America/New_York	43.06894	-73.5836	null	null	5137380	Schuylerville	1
5118303	Gaskin's Hilltop Airport	AIRP	US	NY	101	America/New_York	42.29682	-77.46362	null	null	5110628	Buena Vista	1
5118326	Gautieri Heliport	AIRH	US	NY	037	America/New_York	42.99339	-78.17807	null	null	5108093	Batavia	1
5118373	General Electric Management Development Institute Heliport	AIRH	US	NY	119	America/New_York	41.18898	-73.86736	null	null	5114225	Crotonville	1
5118375	General Electric Research and Development Center Heliport	AIRH	US	NY	093	America/New_York	42.82702	-73.87401	null	null	5119506	Groom Corners	1
5118381	Genesee County Airport	AIRP	US	NY	037	America/New_York	43.03058	-78.16946	null	KGVQ	5108093	Batavia	1
5118395	Geneseo Airport	AIRP	US	NY	051	America/New_York	42.79671	-77.84815	null	null	5118394	Geneseo	1
5118407	Gentzke Aeronautical Park Airport	AIRP	US	NY	029	America/New_York	42.61054	-78.59692	null	null	5121004	Holland	1
5118490	Gibraltar Heliport	AIRH	US	NY	029	America/New_York	42.52839	-78.90698	null	null	5119833	Hamburg	1
5118506	Giermek Executive Airport	AIRP	US	NY	009	America/New_York	42.06785	-78.40744	null	null	5129780	Olean	1
5118953	Gowanda Airport	AIRP	US	NY	029	America/New_York	42.50165	-78.94749	null	null	5118990	Gowanda	1
5118984	Grace's Landing Airport	AIRP	US	NY	025	America/New_York	42.33835	-74.7508	null	null	5138903	South Kortright	1
5119004	Grammar Airport	AIRP	US	NY	069	America/New_York	42.88221	-77.05033	null	null	5118398	Geneva	1
5119077	Granville Airport	AIRP	US	NY	115	America/New_York	43.42395	-73.26925	null	null	5119076	Granville	1
5119241	Great Valley Airport	AIRP	US	NY	009	America/New_York	42.20588	-78.64632	null	null	5119240	Great Valley	1
5119245	Greater Buffalo International Airport	AIRP	US	NY	029	America/New_York	42.94034	-78.7317	BUF	KBUF	5110629	Buffalo	1
5119260	Green Acres Airport	AIRP	US	NY	021	America/New_York	42.14938	-73.75104	null	null	5124923	Livingston	1
5119354	Greene Airport	AIRP	US	NY	017	America/New_York	42.30257	-75.78829	null	null	5119353	Greene	1
5119380	Greenlawn Farm Airport	AIRP	US	NY	123	America/New_York	42.54971	-76.9576	null	null	5115475	Dundee	1
5119411	Greenville-rainbow Airport	AIRP	US	NY	039	America/New_York	42.42082	-74.0069	null	null	5119401	Greenville	1
5119476	Griffiss Air Force Base	AIRB	US	NY	065	America/New_York	43.23396	-75.40656	null	null	7220169	Wilbers Mobile Home Park	1
5119550	Grumman Peconic River Airport	AIRP	US	NY	103	America/New_York	40.91343	-72.79316	null	null	7200013	Thurms Mobile Homes	1
5119551	Grumman-Bethpage Airfield	AIRP	US	NY	059	America/New_York	40.74454	-73.49207	null	null	5108955	Bethpage	1
5119552	Grund Field Airport	AIRP	US	NY	109	America/New_York	42.44882	-76.59651	null	null	5122432	Ithaca	1
5119679	H and H Aviation Service Incorporated Heliport	AIRH	US	NY	013	America/New_York	42.48339	-79.07726	null	null	5107816	Balltown	1
5119835	Hamburg Inc Airport	AIRP	US	NY	029	America/New_York	42.70374	-78.91426	null	null	5123861	Lake View	1
5119945	Lakeville Airport	AIRP	US	NY	051	America/New_York	42.82726	-77.71459	null	null	5113041	Cluny Point	1
5119960	Hansen Heliport	AIRH	US	NY	065	America/New_York	43.13257	-75.6549	null	null	5115536	Durhamville	1
5119964	Hansen Farms Landing Strip	AIRP	US	NY	069	America/New_York	42.82173	-77.08664	null	null	5139444	Stanley	1
5120081	Harris Hill Heliport	AIRH	US	NY	119	America/New_York	41.24454	-73.67957	null	null	5108541	Bedford Hills	1
5120091	Harris Hill Gliderport	AIRP	US	NY	015	America/New_York	42.12091	-76.90052	null	null	5116497	Elmira	1
5120119	Hart Airport	AIRP	US	NY	035	America/New_York	43.03299	-74.15215	null	null	5143957	West Perth	1
5120354	Health Sciences Center University Hospital Heliport	AIRH	US	NY	103	America/New_York	40.9076	-73.11566	null	null	5139865	Stony Brook	1
5120375	Heber Airpark	AIRP	US	NY	091	America/New_York	43.18251	-73.63491	null	null	5118221	Gansevoort	1
5120405	Hedge Hop Field Airport	AIRP	US	NY	009	America/New_York	42.48875	-78.63484	null	null	5139298	Springville	1
5120427	Heldeberg Airstrip	AIRP	US	NY	001	America/New_York	42.61119	-74.06485	null	null	5115727	East Berne	1
5120507	Hendricks Field Airport	AIRP	US	NY	089	America/New_York	44.36759	-75.40391	null	null	5118939	Gouverneur	1
5120587	Heussler Hamburg Heliport	AIRH	US	NY	029	America/New_York	42.78811	-78.8492	null	null	5145007	Woodlawn	1
5120616	Hibbard's Airport	AIRP	US	NY	063	America/New_York	43.23641	-78.78646	null	null	5139024	South Wilson	1
5120628	Hickory Acres Airport	AIRP	US	NY	057	America/New_York	42.88298	-74.6898	null	null	5117694	Fort Plain	1
5120633	Hickory Hollow Airport	AIRP	US	NY	065	America/New_York	43.24962	-75.31373	null	null	5115844	East Floyd	1
5120672	High Acres Airport	AIRP	US	NY	029	America/New_York	42.57685	-78.51906	null	null	5136339	Sardinia	1
5120674	High Banks Farm Landing Area Airport	AIRP	US	NY	019	America/New_York	44.61769	-73.91266	null	null	5136322	Saranac Lake	1
5120788	Hill Top Airpark	AIRP	US	NY	117	America/New_York	43.16673	-76.80746	null	null	5143724	West Butler	1
5120858	Hilltop Heliport	AIRH	US	NY	105	America/New_York	41.66898	-74.75683	null	null	5127359	Monticello	1
5120866	Hendershot Airport	AIRP	US	NY	055	America/New_York	43.28854	-77.82538	null	null	5113294	Collamer	1
5120954	Hogan Airport	AIRP	US	NY	095	America/New_York	42.78194	-74.32742	null	null	5116674	Esperance	1
5121012	Hollands International Field Airport	AIRP	US	NY	063	America/New_York	43.25387	-78.76781	null	null	5128670	Newfane	1
5121184	Honeoye Falls Airport	AIRP	US	NY	055	America/New_York	42.94756	-77.59922	null	null	5121182	Honeoye Falls	1
5121250	Hopewell Airpark	AIRP	US	NY	069	America/New_York	42.92024	-77.24014	null	null	5111405	Canandaigua	1
5121286	Hornell Municipal Airport	AIRP	US	NY	101	America/New_York	42.37888	-77.67882	null	null	5121283	Hornell	1
5121379	Hough-McGee Airport	AIRP	US	NY	103	America/New_York	40.87093	-73.0365	null	null	5137600	Selden	1
5121381	Hough Field	AIRP	US	NY	103	America/New_York	40.8701	-73.03594	null	null	5137600	Selden	1
5121386	Houghton College Airport	AIRP	US	NY	003	America/New_York	42.42645	-78.1689	null	null	5121382	Houghton	1
5121622	Hunter Mountain Airport	AIRP	US	NY	039	America/New_York	42.23401	-74.23829	null	null	5121610	Hunter	1
5121643	Huntington Emergency Helistop	AIRP	US	NY	103	America/New_York	40.88399	-73.42234	null	null	5121636	Huntington	1
5121678	Hurlbut Field Airport	AIRP	US	NY	089	America/New_York	44.54518	-75.1605	null	null	5111484	Canton	1
5121737	IBM Customer Executive Education Center Heliport	AIRH	US	NY	087	America/New_York	41.01871	-73.91708	null	null	5130407	Palisades	1
5121738	IBM East Fishkill Heliport	AIRH	US	NY	027	America/New_York	41.5337	-73.83319	null	null	5121253	Hopewell Junction	1
5121739	IBM Fishkill Plant Number 2 Heliport	AIRH	US	NY	027	America/New_York	41.54343	-73.81847	null	null	7199910	Moorgate Mobile Home Park	1
5121740	IBM Kingston Plant Heliport	AIRH	US	NY	111	America/New_York	41.97343	-73.9968	null	null	5123477	Kingston	1
5121741	IBM Mount Pleasant Heliport	AIRH	US	NY	119	America/New_York	41.11315	-73.86208	null	null	5138375	Sleepy Hollow Manor	1
5121742	IBM Owego Heliport	AIRH	US	NY	107	America/New_York	42.10285	-76.22076	null	null	5130273	Owego	1
5121743	IBM Sommers Heliport	AIRH	US	NY	119	America/New_York	41.31704	-73.6793	null	null	5138675	Somers	1
5122392	Island Heliport	AIRH	US	NY	059	America/New_York	40.74177	-73.60874	null	null	5111533	Carle Place	1
5122527	James Carl Memorial Heliport	AIRH	US	NY	025	America/New_York	41.98509	-74.93405	null	null	5134366	Roscoe	1
5122551	James Henion Private Field Airport	AIRP	US	NY	109	America/New_York	42.37609	-76.53296	null	null	5122432	Ithaca	1
5122648	Jerry Phibbs Airport	AIRP	US	NY	001	America/New_York	42.75839	-73.92282	null	null	5106834	Albany	1
5122732	John F Kennedy International Airport	AIRP	US	NY	081	America/New_York	40.63983	-73.77874	JFK	KJFK	5128581	New York	1
5122741	John Gonzales Field Airport	AIRP	US	NY	045	America/New_York	44.12061	-76.30065	null	null	5111490	Cape Vincent	1
5122836	Jolamtra Landing Area Airport	AIRP	US	NY	101	America/New_York	42.2789	-77.34021	null	null	5108110	Bath	1
5122904	Joseph Y Resnick Airport	AIRP	US	NY	111	America/New_York	41.7289	-74.3785	null	null	5116408	Ellenville	1
5123076	KWP Heliport	AIRH	US	NY	111	America/New_York	41.99037	-74.08709	null	null	5121679	Hurley	1
5123090	Kamp Airport (historical)	AIRQ	US	NY	065	America/New_York	43.13451	-75.64852	null	null	5115536	Durhamville	0
5123143	Kayutah Lake Airport	AIRP	US	NY	097	America/New_York	42.36797	-76.72288	null	null	5107067	Alpine	1
5123153	Keech Airport	AIRP	US	NY	109	America/New_York	42.4933	-76.38681	null	null	5116692	Etna	1
5123250	Kenmore Mercy Hospital Heliport	AIRH	US	NY	029	America/New_York	42.97784	-78.88087	null	null	7259084	Tonawanda	1
5123312	Kermizian Airport	AIRP	US	NY	043	America/New_York	43.31415	-74.93227	null	null	5129633	Ohio	1
5123349	Keysa Airport	AIRP	US	NY	121	America/New_York	42.59713	-78.34019	null	null	5109527	Bliss	1
5123369	Kidder Field	AIRP	US	NY	075	America/New_York	43.61674	-76.16215	null	null	5133084	Pulaski	1
5123382	Killian Airfield	AIRP	US	NY	011	America/New_York	42.80001	-76.58085	null	null	5137397	Scipio Center	1
5123488	Kingston-Ulster Airport	AIRP	US	NY	111	America/New_York	41.98472	-73.96484	null	null	5123477	Kingston	1
5123527	Kirkwood Airpark	AIRP	US	NY	007	America/New_York	41.99983	-75.75976	null	null	5123525	Kirkwood	1
5123563	Kline Kill Airport	AIRP	US	NY	021	America/New_York	42.35097	-73.63653	null	null	5118481	Ghent	1
5123619	Knowlesville Airport	AIRP	US	NY	073	America/New_York	43.22068	-78.31295	null	null	5123645	Knowlesville	1
5123621	Apex Airport	AIRP	US	NY	001	America/New_York	42.72874	-74.16704	null	null	5133237	Quaker Street	1
5123622	Knox Bay Seaplane Base	AIRP	US	NY	041	America/New_York	43.42785	-74.51432	null	null	5134595	Rudeston	1
5123631	Kobelt Airport	AIRP	US	NY	111	America/New_York	41.62126	-74.14426	null	null	5143116	Wallkill	1
5123636	Kohn Airport	AIRP	US	NY	107	America/New_York	42.13896	-76.38522	null	null	5139969	Straits Corners	1
5123656	Krenzers Airport	AIRP	US	NY	069	America/New_York	42.8834	-77.5325	null	null	5143653	West Bloomfield	1
5123698	La Guardia Airport	AIRP	US	NY	081	America/New_York	40.77607	-73.87269	LGA	KLGA	5128581	New York	1
5123699	La Roe Airport (historical)	AIRQ	US	NY	119	America/New_York	41.19593	-73.64735	null	null	5108531	Bedford	0
5123816	Lake Luzerne Seaplane Base	AIRP	US	NY	113	America/New_York	43.31257	-73.8379	null	null	5123815	Lake Luzerne	1
5123833	Lake Placid Airport	AIRP	US	NY	031	America/New_York	44.26507	-73.96733	LKP	KLKP	5123831	Lake Placid	1
5123906	Lakestone Farm Airport	AIRP	US	NY	117	America/New_York	43.03673	-77.30724	null	null	5125591	Macedon	1
5123910	Lakeview Airport	AIRP	US	NY	053	America/New_York	43.00934	-75.82751	null	null	5112559	Chittenango	1
5123924	Lakeview Shock Incarceration Center Heliport	AIRH	US	NY	013	America/New_York	42.40728	-79.44032	null	null	5110239	Brocton	1
