pk^env_id^validity_from^validity_to^3char_code^2char_code^num_code^name^name2^alliance_code^alliance_status^type^wiki_link^alt_names^bases^key^version^parent_pk_list
air-air-france-v1^^1933-10-07^^AFR^AF^57^Air France^^^Member^^https://en.wikipedia.org/wiki/Air_France^en|Air France|^CDG=ORY^air-air-france^1^
air-air-freight-nz-v1^^1989-07-01^^AFN^OG^0^Air Freight NZ^^^^^https://en.wikipedia.org/wiki/Air_Freight_NZ^en|Air Freight NZ|^^air-air-freight-nz^1^
air-air-georgia-v1^^^^GEO^DA^0^Air Georgia^Air Georgia^^^^^en|Air Georgia|=en|Air Georgia|^^air-air-georgia^1^
air-air-go-egypt-v1^^2014-01-01^^AGY^EO^0^Air Go Egypt^^^^^^en|Air Go Egypt|^^air-air-go-egypt^1^
air-air-greenland-v1^^2002-01-01^^GRL^GL^631^Air Greenland^^^^^https://en.wikipedia.org/wiki/Air_Greenland^en|Air Greenland|^^air-air-greenland^1^
air-air-guilin-v1^^2016-01-01^^CGH^GT^730^Air Guilin^^^^^https://en.wikipedia.org/wiki/Air_Guilin^en|Air Guilin|=pny|Guìlín Hángkōng|=zh|桂林航空|^KWL^air-air-guilin^1^
air-air-iceland-v1^^1997-01-01^^FXI^NY^882^Air Iceland^^^^^https://en.wikipedia.org/wiki/Air_Iceland^en|Air Iceland|=is|Flugfélag Íslands|=sign|FAXI|^RKV^air-air-iceland^1^
air-air-incheon-v1^^2013-01-01^^IAH^KJ^994^Air Incheon^^^^^https://en.wikipedia.org/wiki/Air_Incheon^en|Air Incheon|^ICN^air-air-incheon^1^
air-air-india-charters-v1^^2005-04-29^^AXB^IX^0^Air India Express^^^^^https://en.wikipedia.org/wiki/Air_India_Express^en|Air India Express|p=en|Air India Charters Limited|=abbr|AICL|^BOM=CCJ=COK=TRV^air-air-india-charters^1^
air-air-india-regional-v1^^1996-06-21^^LLR^9I^0^Air India Regional^^^^^https://en.wikipedia.org/wiki/Air_India_Regional^en|Air India Regional|=en|Alliance Air|h=en|Airline Allied Services Limited|^BOM^air-air-india-regional^1^
air-air-india-v1^^1932-10-15^^AIC^AI^98^Air India^^^^^https://en.wikipedia.org/wiki/Air_India^en|Air India|^^air-air-india^1^
air-air-indus-v1^^^^MPK^I6^315^Air Indus^^^^^^en|Air Indus|^^air-air-indus^1^
air-air-inuit-v1^^1978-11-01^^AIE^3H^466^Air Inuit^^^^^https://en.wikipedia.org/wiki/Air_Inuit^en|Air Inuit|^^air-air-inuit^1^
air-air-italy-v2^^2018-03-01^^ISS^IG^191^Air Italy^^^^^https://en.wikipedia.org/wiki/Air_Italy^en|Air Italy|=sign|AIR ITALY|^MXP^air-air-italy^2^m|air-air-italy-v1=m|air-meridiana-fly-v1
air-air-japan-company-v1^^1990-06-29^^AJX^NQ^0^Air Japan^^^^^https://en.wikipedia.org/wiki/Air_Japan^en|Air Japan|^^air-air-japan-company^1^
air-air-kbz-v1^^2011-04-02^^KBZ^K7^314^Air KBZ^^^^^https://en.wikipedia.org/wiki/Air_KBZ^en|Air KBZ|^^air-air-kbz^1^
air-air-kenya-aviation-v1^^^^^QP^0^Air Kenya Aviation^Airkenya Avn^^^^^en|Air Kenya Aviation|=en|Airkenya Avn|^^air-air-kenya-aviation^1^
