JOI;A;BR;http://geonames.org/6453440 ;0.0127917896551;Joinville;Joinville;en;
BMB;A;CD;http://geonames.org/7730561 ;0.0127856806327;Bumbar Airport;Bumbar Airport;en;
GGT;A;BS;http://geonames.org/6299937 ;0.0127801113657;George Town Exuma International Airport;George Town Exuma International Airport;en;Exuma International Airport|p=George Town Exuma International Airport
POG;A;GA;http://geonames.org/6297070 ;0.0127677018983;Port-Gentil Airport;Port-Gentil Airport;en;
TJA;A;BO;http://geonames.org/6300790 ;0.012755391974;Tarija Airport;Tarija Airport;en;
MUX;CA;PK;http://geonames.org/6300114 ;0.0127511065451;Multan;Multan;en;
DOM;A;DM;http://geonames.org/6301865 ;0.012749005927;Melville Hall Airport;Melville Hall Airport;en;
LYB;A;KY;http://geonames.org/7730680 ;0.0127468905579;Edward Bodden Airfield;Edward Bodden Airfield;en;Edward Bodden Airfield=Little Cayman Airport
RJH;CA;BD;http://geonames.org/6301085 ;0.0127466116837;Rajshahi;Rajshahi;en;
MWA;A;US;http://geonames.org/4253176 ;0.0127421037045;Williamson County Regional Airport;Williamson County Regional Airport;en;
SBZ;A;RO;http://geonames.org/6299708 ;0.0127420882167;Sibiu International Airport;Sibiu International Airport;en;Aeroportul Internațional Sibiu
TKQ;A;TZ;http://geonames.org/6297356 ;0.0127404333003;Kigoma Airport;Kigoma Airport;en;
UIN;CA;US;http://geonames.org/4247714 ;0.0127380297997;Quincy Regional Airport;Quincy Regional Airport;en;Quincy Regional Airport=Baldwin Field
GDV;A;US;http://geonames.org/5647894 ;0.0127375135056;Dawson Community Airport;Dawson Community Airport;en;
GGW;A;US;http://geonames.org/5654332 ;0.0127375135056;Glasgow International Airport;Glasgow International Airport;en;
HVR;A;US;http://geonames.org/5656501 ;0.0127375135056;Havre City/County Airport;Havre City/County Airport;en;
OLF;A;US;http://geonames.org/5664154 ;0.0127375135056;Lyman Clayton Airport;Lyman Clayton Airport;en;
IGG;A;US;http://geonames.org/5864527 ;0.0127273963829;Igiugig Airport;Igiugig Airport;en;
KLL;CA;US;http://geonames.org/5867311 ;0.0127273963829;Levelock;Levelock;en;
DAX;CA;CN;http://geonames.org/7730966 ;0.0127238902185;Dachuan Airport;Dachuan Airport;en;
SBY;CA;US;http://geonames.org/4368725 ;0.0127236347156;Salisbury-Wicomico County Regional Airport;Salisbury-Wicomico County Regional Airport;en;
SKT;A;PK;http://geonames.org/7668408 ;0.0127211505136;Sialkot International Airport;Sialkot International Airport;en;Sialkot International Airport
PKE;A;AU;http://geonames.org/7668759 ;0.0127199356047;Parkes Airport;Parkes Airport;en;
BRA;A;BR;http://geonames.org/7730878 ;0.0127156558049;Barreiras Airport;Barreiras Airport;en;
SYO;A;JP;http://geonames.org/6300401 ;0.0127110493654;Shonai Airport;Shonai Airport;en;Shonai Airport
WLH;CA;VU;http://geonames.org/7730719 ;0.0127081968618;Walaha Airport;Walaha Airport;en;Walaha Airport
BNK;A;AU;http://geonames.org/7730243 ;0.0127062112038;Ballina Byron Gateway Airport;Ballina Byron Gateway Airport;en;
DJH;A;AE;http://geonames.org/10943128 ;0.0127046744186;Jebel Ali Seaplane Base;Jebel Ali Seaplane Base;en;Jebel Ali Seaplane Base=Jebel Ali SPB
RIY;CA;YE;http://geonames.org/7667481 ;0.0127041079691;Riyan International Airport;Riyan International Airport;en;
RMT;CA;PF;http://geonames.org/8260896 ;0.0126868728217;Rimatara;Rimatara;en;
TIZ;A;PG;http://geonames.org/7730413 ;0.0126736431166;Tari Airport;Tari Airport;en;
NNM;CA;RU;http://geonames.org/7668513 ;0.0126728206996;Naryan Mar Airport;Naryan Mar Airport;en;
JZH;A;CN;http://geonames.org/7910162 ;0.0126635365726;Jiuzhai Huanglong Airport;Jiuzhai Huanglong Airport;en;Jiu Zhai Huang Long Airport=Jiuzhai Huanglong Airport=Jiuzhaigou Airport=Jiuhuang Airport
NDY;A;GB;http://geonames.org/7668201 ;0.0126491472408;Sanday Airport;Sanday Airport;en;
YPW;A;CA;http://geonames.org/6296254 ;0.012600548817;Powell River Airport;Powell River Airport;en;
SIG;A;PR;http://geonames.org/4564968 ;0.0125951414369;Fernando Luis Ribas Dominicci Airport;Fernando Luis Ribas Dominicci Airport;en;Fernando Luis Ribas Dominicci Airport=Isla Grande Airport
PAD;A;DE;http://geonames.org/3207070 ;0.0125847592003;Paderborn Lippstadt Airport;Paderborn Lippstadt Airport;en;Paderborn Lippstadt Airport|p
TAG;A;PH;http://geonames.org/1684498 ;0.0125671799294;Tagbilaran Airfield;Tagbilaran Airfield;en;Tagbilaran Airfield
DIL;A;TL;http://geonames.org/1942396 ;0.0125527151935;Nicolau Lobato Airport;Nicolau Lobato Airport;en;Nicolau Lobato Airport|s=Presidente Nicolau Lobato International Airport=Comoro International Airport|h
MQM;A;TR;http://geonames.org/6453408 ;0.0125504420939;Mardin Airport;Mardin Airport;en;Mardin Airport
ARU;CA;BR;http://geonames.org/7668429 ;0.0125418810924;Araçatuba Airport;Aracatuba Airport;en;
AGN;A;US;http://geonames.org/5844358 ;0.012530722153;Angoon Seaplane Base;Angoon Seaplane Base;en;
VAS;A;TR;http://geonames.org/6299735 ;0.0125280880545;Sivas;Sivas;en;
CJJ;A;KR;http://geonames.org/6300454 ;0.0125043500415;Cheongju International Airport;Cheongju International Airport;en;
BJW;A;ID;http://geonames.org/8299216 ;0.0124887693243;Bajawa Soa Airport;Bajawa Soa Airport;en;Bajawa Soa Airport=Pahdamaleda Airport
ENE;A;ID;http://geonames.org/7338057 ;0.0124887693243;Lapangan Terbang Ipi;Lapangan Terbang Ipi;en;H. Hasan Aroeboesman Airport|p=Isi Airport=Ende Airport
YAY;A;CA;http://geonames.org/6296155 ;0.0124809250266;Saint Anthony Airport;Saint Anthony Airport;en;
TLC;A;MX;http://geonames.org/6299878 ;0.0124664581611;Licenciado Adolfo López Mateos International Airport;Licenciado Adolfo Lopez Mateos International Airport;en;Lic. Adolfo López Mateos International Airport=Toluca Airport|s=Licenciado Adolfo López Mateos International Airport|p
KWJ;A;KR;http://geonames.org/6300415 ;0.0124506166548;Kwangju Ab;Kwangju Ab;en;
FSM;A;US;http://geonames.org/4111420 ;0.0124495849921;Fort Smith Municipal Airport;Fort Smith Municipal Airport;en;
YYF;A;CA;http://geonames.org/6301494 ;0.0124182015699;Penticton Regional Airport;Penticton Regional Airport;en;Penticton Regional Airport
CLQ;A;MX;http://geonames.org/6299846 ;0.0124120683619;Lic. Miguel de la Madrid Airport;Lic. Miguel de la Madrid Airport;en;Colima Airport=Licenciado Miguel de la Madrid Airport
SSR;A;VU;http://geonames.org/7730710 ;0.0124118408863;Sara Airport;Sara Airport;en;Sara Airport
IXJ;A;IN;http://geonames.org/7668604 ;0.0124054756275;Jammu Airport;Jammu Airport;en;
CIF;A;CN;http://geonames.org/2048157 ;0.012392452809;Chifeng Yulong Airport;Chifeng Yulong Airport;en;Chifeng Yulong Airport
BFJ;A;CN;http://geonames.org/8426217 ;0.0123879027887;Bijie Airport;Bijie Airport;en;Bijie Airport=Bijie Feixiong Airport
KNQ;CA;NC;http://geonames.org/7668381 ;0.012385839313;Koné Airport;Kone Airport;en;
PVK;CA;GR;http://geonames.org/6299504 ;0.0123835571266;Aktion Airport;Aktion Airport;en;Preveza Airport|p
SFT;CA;SE;http://geonames.org/6296807 ;0.012382026152;Skellefteå Airport;Skelleftea Airport;en;
JDO;CA;BR;http://geonames.org/3402889 ;0.0123740502188;Cariri;Cariri;en;Regional Do Cariri Airport
ALS;A;US;http://geonames.org/5437699 ;0.0123699762374;San Luis Valley Regional Airport;San Luis Valley Regional Airport;en;
KZO;A;KZ;http://geonames.org/6300918 ;0.0123653667072;Kyzylorda Airport;Kyzylorda Airport;en;Kyzylorda Airport=Аэропорт Кызылорда
KSU;CA;NO;http://geonames.org/6296748 ;0.0123558171859;Kristiansund Airport, Kvernberget;Kristiansund Airport, Kvernberget;en;
LKL;A;NO;http://geonames.org/6296754 ;0.0123527881849;Lakselv Banak Airport;Lakselv Banak Airport;en;Lakselv Banak Airport=Lakselv Airport|p
BVC;A;CV;http://geonames.org/7175314 ;0.0123522310557;Aristides Pereira International Airport;Aristides Pereira International Airport;en;Aristides Pereira International Airport|p=Rabil Airport|s
HRI;A;LK;http://geonames.org/8299225 ;0.0123497220147;Hambantota International Airport;Hambantota International Airport;en;Hambantota International Airport=Mattala Rajapaksa International Airport
RVV;A;PF;http://geonames.org/8260758 ;0.0123456692578;Raivavae Airport;Raivavae Airport;en;Raivavae Airport
KET;CA;MM;http://geonames.org/7910381 ;0.0123373937567;Kengtung Airport;Kengtung Airport;en;
WAG;A;NZ;http://geonames.org/6224567 ;0.0123333078749;Wanganui Airport;Wanganui Airport;en;Wanganui Airport
OPS;A;BR;http://geonames.org/7731372 ;0.0123141079476;Presidente João Batista Figueiredo Airport;Presidente Joao Batista Figueiredo Airport;en;Presidente João Batista Figueiredo Airport=Sinop Airport|s
FLG;A;US;http://geonames.org/5294829 ;0.0123068555481;Flagstaff Pulliam Airport;Flagstaff Pulliam Airport;en;
ASV;A;KE;http://geonames.org/7730093 ;0.0123035794815;Amboseli Airport;Amboseli Airport;en;
MUN;A;VE;http://geonames.org/3632544 ;0.0123033683392;José Tadeo Monagas International Airport;Jose Tadeo Monagas International Airport;en;José Tadeo Monagas International Airport|p=Maturin International Airport=Quiriquire Airport
BPS;A;BR;http://geonames.org/6300659 ;0.0122950754129;Porto Seguro;Porto Seguro;en;
PGM;A;US;http://geonames.org/5871917 ;0.0122838518558;Port Graham Airport;Port Graham Airport;en;
MNT;A;US;http://geonames.org/5869005 ;0.012282142022;Minto Al Wright Airport;Minto Al Wright Airport;en;Minto Al Wright Airport
HTA;A;RU;http://geonames.org/6300943 ;0.0122808744364;Kadala Airport;Kadala Airport;en;Chita Kadala Airport|p
WLP;A;AU;http://geonames.org/8556010 ;0.0122685989016;West Angelas Airport;West Angelas Airport;en;West Angelas Airport
YHM;A;CA;http://geonames.org/6296205 ;0.0122673511773;Hamilton Airport;Hamilton Airport;en;
YOJ;A;CA;http://geonames.org/6296245 ;0.0122605014746;High Level Airport;High Level Airport;en;High Level Airport
YUT;A;CA;http://geonames.org/6296299 ;0.0122569580485;Repulse Bay Airport;Repulse Bay Airport;en;
OSS;A;KG;http://geonames.org/7668491 ;0.0122559132371;Osh Airport;Osh Airport;en;
NBC;A;RU;http://geonames.org/7668562 ;0.0122468355027;Begishevo Airport;Begishevo Airport;en;
YKM;A;US;http://geonames.org/5816596 ;0.0122410358617;Yakima Air Terminal Airport;Yakima Air Terminal Airport;en;
HPH;A;VN;http://geonames.org/7730223 ;0.0122382883626;Cat Bi International Airport;Cat Bi International Airport;en;Cat Bi International Airport
STW;CA;RU;http://geonames.org/6300993 ;0.0122356100929;Stavropol Shpakovskoye Airport;Stavropol Shpakovskoye Airport;en;
NRL;CA;GB;http://geonames.org/7668198 ;0.0122199951611;North Ronaldsay Airport;North Ronaldsay Airport;en;
CVM;A;MX;http://geonames.org/6299839 ;0.0122187270833;General Pedro J. Méndez International Airport;General Pedro J. Mendez International Airport;en;General Pedro J. Méndez International Airport|p=Ciudad Victoria Airport
ACT;A;US;http://geonames.org/4739545 ;0.0121990899508;Waco Regional Airport;Waco Regional Airport;en;
ZUM;A;CA;http://geonames.org/6301507 ;0.0121986101756;Churchill Falls Airport;Churchill Falls Airport;en;
LNY;CA;US;http://geonames.org/5850057 ;0.0121860930315;Lanai Airport;Lanai Airport;en;
SPI;A;US;http://geonames.org/6299113 ;0.0121767545528;Abraham Lincoln Capital Airport;Abraham Lincoln Capital Airport;en;
UBA;A;BR;http://geonames.org/6300683 ;0.0121766239191;Uberaba;Uberaba;en;
VLS;A;VU;http://geonames.org/7730718 ;0.0121757166809;Valesdir Airport;Valesdir Airport;en;
CHQ;A;GR;http://geonames.org/6299507 ;0.0121723418221;Chania International Airport;Chania International Airport;en;Chania International Airport|p=Souda Airport|h="Ioannis Daskalogiannis" Airport
BRM;A;VE;http://geonames.org/6300842 ;0.012165799994;Jacinto Lara International Airport;Jacinto Lara International Airport;en;Jacinto Lara International Airport
BFI;A;US;http://geonames.org/5787710 ;0.0121547444551;King County International Airport;King County International Airport;en;Boeing Field|s=King County International Airport|p
TKP;CA;PF;http://geonames.org/7730126 ;0.0121521918919;Takapoto Airport;Takapoto Airport;en;
EAM;CA;SA;http://geonames.org/6300023 ;0.0121480245503;Najran Airport;Najran Airport;en;
PCL;A;PE;http://geonames.org/6300799 ;0.0121479465781;FAP Captain David Abenzur Rengifo International Airport;FAP Captain David Abenzur Rengifo International Airport;en;FAP Captain David Abenzur Rengifo International Airport|p=Captain Rolden International Airport=Pucallpa International Airport
TPQ;A;MX;http://geonames.org/6299842 ;0.0121423015804;Amado Nervo International Airport;Amado Nervo International Airport;en;Amado Nervo International Airport|p=Tepic Airport|s
KLR;A;SE;http://geonames.org/2702263 ;0.0121317710303;Kalmar Airport;Kalmar Airport;en;
MDQ;CA;AR;http://geonames.org/3430864 ;0.0121297771872;Mar Del Plata;Mar Del Plata;en;Astor Piazzolla International Airport
DNZ;CA;TR;http://geonames.org/6299741 ;0.0121264241268;Cardak;Cardak;en;
CIH;A;CN;http://geonames.org/7730917 ;0.0121257236258;Changzhi Airport;Changzhi Airport;en;
MAB;A;BR;http://geonames.org/6300640 ;0.0121211700982;Marabá Airport;Maraba Airport;en;Marabá Airport
KOK;A;FI;http://geonames.org/6296549 ;0.0121206117515;Kokkola-Pietarsaari Airport;Kokkola-Pietarsaari Airport;en;Kruunupyy Airport=Kokkola-Pietarsaari Airport|p
MJT;CA;GR;http://geonames.org/6299501 ;0.0121199724714;Mytilini Airport;Mytilini Airport;en;
MHK;A;US;http://geonames.org/4274998 ;0.0121199017768;Manhattan Regional Airport;Manhattan Regional Airport;en;
SOJ;A;NO;http://geonames.org/6296773 ;0.0120969381015;Sørkjosen Airport;Sorkjosen Airport;en;
LEB;A;US;http://geonames.org/5088604 ;0.0120886514527;Lebanon Municipal Airport;Lebanon Municipal Airport;en;
UKA;A;KE;http://geonames.org/7730617 ;0.0120661549543;Ukunda Airstrip;Ukunda Airstrip;en;
JST;A;US;http://geonames.org/5195569 ;0.0120636188846;Johnstown-Cambria County Airport;Johnstown-Cambria County Airport;en;
REG;A;IT;http://geonames.org/6299561 ;0.0120487384984;Reggio Calabria Airport;Reggio Calabria Airport;en;
DIE;A;MG;http://geonames.org/1075634 ;0.0120380476041;Arrachart Airport;Arrachart Airport;en;
WRY;CA;GB;http://geonames.org/7303335 ;0.0120374779615;Westray Airport;Westray Airport;en;
HAU;A;NO;http://geonames.org/6296740 ;0.0120362719207;Haugesund / Karmoy;Haugesund / Karmoy;en;
BLD;A;US;http://geonames.org/5500543 ;0.0120337992626;Boulder City Municipal Airport;Boulder City Municipal Airport;en;
NQY;A;GB;http://geonames.org/6296578 ;0.0120315308641;Newquay Cornwall Airport;Newquay Cornwall Airport;en;Newquay St Mawgan Airport=Newquay Cornwall Airport|p=St Mawgan Airport
SBN;A;US;http://geonames.org/6299046 ;0.0120263257575;South Bend Regional Airport;South Bend Regional Airport;en;
GZT;A;TR;http://geonames.org/6299730 ;0.0120154088912;Gaziantep;Gaziantep;en;
MPA;CA;NA;http://geonames.org/877034 ;0.0120131799096;Katima Mulilo Airport;Katima Mulilo Airport;en;
SRE;A;BO;http://geonames.org/6300789 ;0.0120119987412;Sucre Airport;Sucre Airport;en;
NDU;A;NA;http://geonames.org/6297135 ;0.0120048958334;Rundu Airport;Rundu Airport;en;
YGZ;A;CA;http://geonames.org/6295841 ;0.0120004529586;Grise Fiord Airport;Grise Fiord Airport;en;
EAE;A;VU;http://geonames.org/6621049 ;0.0119987262565;Siwo Airport;Siwo Airport;en;Siwo Airport
PIR;A;US;http://geonames.org/5767923 ;0.0119718374084;Pierre Municipal Airport;Pierre Municipal Airport;en;
PUU;CA;CO;http://geonames.org/6300734 ;0.0119716962125;Puerto Asis;Puerto Asis;en;
SXP;A;US;http://geonames.org/7910193 ;0.0119707789006;Nunam Iqua Airport;Nunam Iqua Airport;en;Sheldon Point Airport|h=Nunam Iqua Airport
YSY;A;CA;http://geonames.org/6301482 ;0.011968279473;Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport;Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport;en;Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport=Sachs Harbour Airport|s
UET;A;PK;http://geonames.org/6300118 ;0.0119491178431;Quetta International Airport;Quetta International Airport;en;
NNT;A;TH;http://geonames.org/1595756 ;0.0119480090758;Nan;Nan;en;
TPP;A;PE;http://geonames.org/6300820 ;0.011939814616;Tarapoto;Tarapoto;en;
UEL;A;MZ;http://geonames.org/1095978 ;0.0119347420042;Quelimane Airport;Quelimane Airport;en;
RLG;A;DE;http://geonames.org/3208726 ;0.0119237071673;Rostock-Laage Airport;Rostock-Laage Airport;en;Rostock-Laage Airport|p
FNA;A;SL;http://geonames.org/2406918 ;0.011923175807;Freetown-Lungi International Airport;Freetown-Lungi International Airport;en;Freetown-Lungi International Airport
AHE;A;PF;http://geonames.org/7668372 ;0.0119033914163;Ahe Airport;Ahe Airport;en;Ahe Airport
MSJ;A;JP;http://geonames.org/6300395 ;0.011894227912;Misawa Air Base;Misawa Air Base;en;Misawa Air Base|p=Misawa AB|s
JOE;CA;FI;http://geonames.org/6296544 ;0.0118882032657;Joensuu Airport;Joensuu Airport;en;
NUX;A;RU;http://geonames.org/7668535 ;0.0118746096689;Novy Urengoy Airport;Novy Urengoy Airport;en;Novy Urengoy Airport
EGO;A;RU;http://geonames.org/7730205 ;0.0118728199308;Belgorod International Airport;Belgorod International Airport;en;
ULX;A;ZA;http://geonames.org/7731584 ;0.0118636941517;Ulusaba Airport;Ulusaba Airport;en;Ulusaba Airport
DAB;A;US;http://geonames.org/4152880 ;0.0118518869563;Daytona Beach International Airport;Daytona Beach International Airport;en;
GTF;A;US;http://geonames.org/5655250 ;0.011844649084;Great Falls International Airport;Great Falls International Airport;en;
MJM;A;CD;http://geonames.org/6297165 ;0.0118433407692;Mbuji Mayi Airport;Mbuji Mayi Airport;en;
OSY;A;NO;http://geonames.org/6296756 ;0.011842876042;Namsos Lufthavn;Namsos Lufthavn;en;
HAD;A;SE;http://geonames.org/2708367 ;0.0118382749783;Halmstad Airport;Halmstad Airport;en;
NBS;CA;CN;http://geonames.org/7910372 ;0.0118332084124;Changbaishan Airport;Changbaishan Airport;en;
FSD;A;US;http://geonames.org/5228833 ;0.0118331824448;Joe Foss Field;Joe Foss Field;en;
PUW;CA;US;http://geonames.org/5807536 ;0.011830626501;Pullman-Moscow Regional Airport;Pullman-Moscow Regional Airport;en;
TAZ;A;TM;http://geonames.org/7668541 ;0.0118048958625;Daşoguz Airport;Dasoguz Airport;en;Daşoguz Airport=Dashoguz Airport
KVD;A;AZ;http://geonames.org/6300925 ;0.0118002524467;Gyanca Airport;Gyanca Airport;en;
BTS;A;SK;http://geonames.org/6299784 ;0.0117913027597;Bratislava Airport;Bratislava Airport;en;
RVK;CA;NO;http://geonames.org/6296762 ;0.0117876330921;Rørvik Airport, Ryum;Rorvik Airport, Ryum;en;
INH;A;MZ;http://geonames.org/1103279 ;0.0117839570992;Inhambane;Inhambane;en;
MDG;A;CN;http://geonames.org/7668814 ;0.0117516228939;Mudanjiang Hailang International Airport;Mudanjiang Hailang International Airport;en;
LXR;A;EG;http://geonames.org/6297295 ;0.0117460437608;Luxor Airport;Luxor Airport;en;
UDR;CA;IN;http://geonames.org/6301104 ;0.0117447198413;Udaipur Dabok;Udaipur Dabok;en;Maharana Pratap Airport=Udaipur Airport=Dabok Airport
KLU;A;AT;http://geonames.org/3218938 ;0.011737448215;Klagenfurt Airport;Klagenfurt Airport;en;Klagenfurt Airport
TGO;A;CN;http://geonames.org/7730283 ;0.0117368907647;Tongliao Airport;Tongliao Airport;en;
BHO;A;IN;http://geonames.org/6301036 ;0.011731767281;Raja Bhoj International Airport;Raja Bhoj International Airport;en;Bhopal Airport|s=Raja Bhoj International Airport|p
BAL;A;TR;http://geonames.org/6299768 ;0.0117288670715;Batman;Batman;en;
MZV;CA;MY;http://geonames.org/6354945 ;0.0117256559439;Mulu Airport;Mulu Airport;en;
TBU;A;TO;http://geonames.org/6299949 ;0.0117230099128;Fuaʻamotu International Airport;Fua'amotu International Airport;en;Fuaʻamotu International Airport
BKZ;A;TZ;http://geonames.org/6297352 ;0.0117176170851;Bukoba Airport;Bukoba Airport;en;
LNE;A;VU;http://geonames.org/7730714 ;0.0117172569706;Lonorore Airport;Lonorore Airport;en;Lonorore Airport
RST;A;US;http://geonames.org/6299009 ;0.0117167282163;Rochester, Rochester International Airport;Rochester, Rochester International Airport;en;
BDQ;A;IN;http://geonames.org/7668569 ;0.0117134877717;Vadodara Airport;Vadodara Airport;en;Civil Airport Harni
ESS;CA;DE;http://geonames.org/6457352 ;0.0117087981125;Essen-Mulheim;Essen-Mulheim;en;
BUS;A;GE;http://geonames.org/7668499 ;0.0117020937166;Batumi International Airport;Batumi International Airport;en;
AUK;A;US;http://geonames.org/5879041 ;0.0116975109415;Alakanuk Airport;Alakanuk Airport;en;
DGO;A;MX;http://geonames.org/6299841 ;0.0116963034742;General Guadalupe Victoria International Airport;General Guadalupe Victoria International Airport;en;Durango International Airport=General Guadalupe Victoria International Airport
BMV;A;VN;http://geonames.org/7668649 ;0.0116896767741;Buon Ma Thuot Airport;Buon Ma Thuot Airport;en;Buon Ma Thuot Airport
LMM;A;MX;http://geonames.org/6299850 ;0.0116716329518;Los Mochis International Airport;Los Mochis International Airport;en;Valle del Fuerte Federal International Airport=Fort Valley Federal International Airport=Los Mochis International Airport
LXS;CA;GR;http://geonames.org/6299498 ;0.0116677547257;Limnos Airport;Limnos Airport;en;
SVS;A;US;http://geonames.org/5875189 ;0.0116604880303;Stevens Village Airport;Stevens Village Airport;en;
VIG;A;VE;http://geonames.org/6300878 ;0.0116560327259;Juan Pablo Pérez Alfonso Airport;Juan Pablo Perez Alfonso Airport;en;Juan Pablo Pérez Alfonso Airport
GNY;A;TR;http://geonames.org/7539717 ;0.0116545177923;Şanlıurfa GAP Airport;Sanliurfa GAP Airport;en;
DRO;A;US;http://geonames.org/5420253 ;0.0116519997657;Durango–La Plata County Airport;Durango-La Plata County Airport;en;Durango–La Plata County Airport
ACA;A;MX;http://geonames.org/6299826 ;0.0116479021717;General Juan N. Álvarez International Airport;General Juan N. Alvarez International Airport;en;General Juan N. Álvarez International Airport|p=Acapulco International Airport
MII;CA;BR;http://geonames.org/7730160 ;0.0116457467475;Marília Airport;Marilia Airport;en;
SLU;A;LC;http://geonames.org/3576407 ;0.0116432104854;George F. L. Charles Airport;George F. L. Charles Airport;en;
TOE;A;TN;http://geonames.org/6296476 ;0.0116328035094;Tozeur–Nefta International Airport;Tozeur-Nefta International Airport;en;Tozeur–Nefta International Airport
ISU;CA;IQ;http://geonames.org/7730143 ;0.0116317424243;Sulaymaniyah International Airport;Sulaymaniyah International Airport;en;
CME;A;MX;http://geonames.org/6299831 ;0.0116309160491;Ciudad del Carmen International Airport;Ciudad del Carmen International Airport;en;Ciudad del Carmen International Airport
AXR;A;PF;http://geonames.org/7730127 ;0.011630055502;Arutua Airport;Arutua Airport;en;Arutua Airport
JRF;A;US;http://geonames.org/5847638 ;0.0116286547071;Kalaeloa Airport (John Rodgers Field);Kalaeloa Airport (John Rodgers Field);en;Kalaeloa Airport=John Rodgers Field=Naval Air Station Barbers Point|h=NAS Barbers Point|sh
BHK;A;UZ;http://geonames.org/7730203 ;0.0116215273951;Bukhara Airport;Bukhara Airport;en;Bukhara International Airport
TDX;A;TH;http://geonames.org/7910219 ;0.0116191007245;Trat Airport;Trat Airport;en;
HLH;A;CN;http://geonames.org/7731089 ;0.0116113858728;Ulanhot Airport;Ulanhot Airport;en;
PFO;A;CY;http://geonames.org/414582 ;0.0115832735356;Paphos International Airport;Paphos International Airport;en;
SGU;A;US;http://geonames.org/5546225 ;0.0115789026298;Saint George Municipal Airport;Saint George Municipal Airport;en;
SVD;CA;VC;http://geonames.org/6300911 ;0.0115754183717;Arnos Vale;Arnos Vale;en;
LEA;A;AU;http://geonames.org/2067860 ;0.0115689554218;Learmonth;Learmonth;en;
TPS;A;IT;http://geonames.org/6299562 ;0.0115603781384;Vincenzo Florio Airport Trapani-Birgi;Vincenzo Florio Airport Trapani-Birgi;en;Trapani Airport
PNI;CA;FM;http://geonames.org/2082097 ;0.0115484872237;Pohnpei International Airport;Pohnpei International Airport;en;
IKI;CA;JP;http://geonames.org/6300333 ;0.0115483521499;Iki Airport;Iki Airport;en;
SPD;A;BD;http://geonames.org/7668600 ;0.0115351149993;Saidpur Airport;Saidpur Airport;en;
JUL;A;PE;http://geonames.org/6300809 ;0.0115256787375;Inca Manco Cápac International Airport;Inca Manco Capac International Airport;en;Inca Manco Cápac International Airport|p=Juliaca International Airport
AQI;CA;SA;http://geonames.org/393741 ;0.0115246164428;Qaisumah Domestic Airport;Qaisumah Domestic Airport;en;Hafar Al-Batin Domestic Airport
MXL;A;MX;http://geonames.org/7910158 ;0.0115151918438;General Rodolfo Sánchez Taboada International Airport;General Rodolfo Sanchez Taboada International Airport;en;General Rodolfo Sánchez Taboada International Airport|p=Mexicali International Airport|s
BUA;A;PG;http://geonames.org/7668075 ;0.0115103880117;Buka Airport;Buka Airport;en;
DNH;A;CN;http://geonames.org/7730287 ;0.0115047668406;Dunhuang Airport;Dunhuang Airport;en;
WKJ;A;JP;http://geonames.org/6300331 ;0.0115009090204;Wakkanai Airport;Wakkanai Airport;en;
IXB;CA;IN;http://geonames.org/6301067 ;0.0114978342109;Bagdogra Airport;Bagdogra Airport;en;
BGR;A;US;http://geonames.org/4957297 ;0.0114871294728;Bangor International Airport;Bangor International Airport;en;
NYO;A;SE;http://geonames.org/6296795 ;0.0114790032553;Stockholm Skavsta Airport;Stockholm Skavsta Airport;en;Stockholm Skavsta Airport
PSR;A;IT;http://geonames.org/6299540 ;0.01147318565;Aeroporto d'Abruzzo;Aeroporto d'Abruzzo;en;
BEN;A;LY;http://geonames.org/6297330 ;0.0114709290532;Benina International Airport;Benina International Airport;en;Benina International Airport
BND;CA;IR;http://geonames.org/6300059 ;0.0114593294121;Bandarabbass;Bandarabbass;en;
PHW;A;ZA;http://geonames.org/996937 ;0.0114560324957;Hendrik Van Eck Airport;Hendrik Van Eck Airport;en;
RAE;CA;SA;http://geonames.org/6300025 ;0.0114513634382;Arar;Arar;en;
KSJ;A;GR;http://geonames.org/7668313 ;0.0114490597136;Kasos Island Public Airport;Kasos Island Public Airport;en;Kasos Island Public Airport
FUO;A;CN;http://geonames.org/8299063 ;0.0114470718309;Foshan Shadi Airport;Foshan Shadi Airport;en;Foshan Shadi Airport
LYP;CA;PK;http://geonames.org/7668396 ;0.0114463727093;Faisalabad International Airport;Faisalabad International Airport;en;
UTT;A;ZA;http://geonames.org/991575 ;0.0114457934485;Mthatha Airport;Mthatha Airport;en;Mthatha Airport|p=K. D. Matanzima Airport|h
HLN;A;US;http://geonames.org/5656905 ;0.0114370035645;Helena Regional Airport;Helena Regional Airport;en;
ROR;A;PW;http://geonames.org/4038189 ;0.0114265131358;Roman Tmetuchl International Airport;Roman Tmetuchl International Airport;en;
ANR;A;BE;http://geonames.org/6296483 ;0.0114258111472;Antwerp International Airport;Antwerp International Airport;en;Antwerp International Airport|p=Deurne Airport
YYD;A;CA;http://geonames.org/6296328 ;0.0114217714273;Smithers Airport;Smithers Airport;en;
PTJ;CA;AU;http://geonames.org/7730272 ;0.0114178792347;Portland Airport;Portland Airport;en;
KQA;A;US;http://geonames.org/5879056 ;0.0114156956156;Akutan Seaplane Base;Akutan Seaplane Base;en;
