SAH;A;YE;http://geonames.org/6300142 ;0.0283050864395;Sana'a International Airport;Sana'a International Airport;ar;مطار صنعاء الدولي
GIZ;A;SA;http://geonames.org/6300014 ;0.0272198707653;Jizan Regional Airport;Jizan Regional Airport;ar;مطار الملك عبد الله الإقليمي
CZL;A;DZ;http://geonames.org/6296371 ;0.0269640651649;Mohamed Boudiaf International Airport;Mohamed Boudiaf International Airport;ar;
TUU;A;SA;http://geonames.org/6300028 ;0.0263353895621;Tabuk Regional Airport;Tabuk Regional Airport;ar;تبوك=مطار الأمير سلطان بن عبد العزيز الإقليمي
HBE;A;EG;http://geonames.org/6297292 ;0.0259379561426;Alexandria Borg El Arab Airport;Alexandria Borg El Arab Airport;ar;
CCJ;A;IN;http://geonames.org/7668634 ;0.0223526501069;Calicut International Airport;Calicut International Airport;ar;
SSH;A;EG;http://geonames.org/6297298 ;0.0223167564936;Sharm el-Sheikh International Airport;Sharm el-Sheikh International Airport;ar;مطار شرم الشيخ الدولي
HAS;A;SA;http://geonames.org/395011 ;0.0206612934796;Ha'il Regional Airport;Ha'il Regional Airport;ar;Ḩā’il Airport=مطار حائل الإقليمي
AGA;A;MA;http://geonames.org/6297198 ;0.0202566973791;Agadir–Al Massira Airport;Agadir-Al Massira Airport;ar;مطار المسيرة
YNB;A;SA;http://geonames.org/6300033 ;0.0200491799431;Yanbu Airport;Yanbu Airport;ar;
PEW;A;PK;http://geonames.org/6300117 ;0.0190432228527;Bacha Khan International Airport;Bacha Khan International Airport;ar;
AJF;A;SA;http://geonames.org/399410 ;0.0164188554205;Al-Jawf Domestic Airport;Al-Jawf Domestic Airport;ar;الجوف
KYA;A;TR;http://geonames.org/6299732 ;0.0157665894357;Konya Airport;Konya Airport;ar;
TNG;A;MA;http://geonames.org/6297220 ;0.0142304312812;Tangier Ibn Battouta Airport;Tangier Ibn Battouta Airport;ar;مطار طنجة ابن بطوطة
BHH;CA;SA;http://geonames.org/6300011 ;0.013786325222;Bisha;Bisha;ar;
ASR;A;TR;http://geonames.org/6299738 ;0.0133907844765;Kayseri / Erkilet;Kayseri / Erkilet;ar;
ABT;CA;SA;http://geonames.org/6300010 ;0.0133397565596;Al Baha Airport;Al Baha Airport;ar;
RBA;A;MA;http://geonames.org/2538476 ;0.0130366817757;Rabat-Salé Airport;Rabat-Sale Airport;ar;
KAN;A;NG;http://geonames.org/2335202 ;0.0129136728663;Kano;Kano;ar;
EAM;CA;SA;http://geonames.org/6300023 ;0.0121480245503;Najran Airport;Najran Airport;ar;
LXR;A;EG;http://geonames.org/6297295 ;0.0117460437608;Luxor Airport;Luxor Airport;ar;
AQI;CA;SA;http://geonames.org/393741 ;0.0115246164428;Qaisumah Domestic Airport;Qaisumah Domestic Airport;ar;
RAE;CA;SA;http://geonames.org/6300025 ;0.0114513634382;Arar;Arar;ar;
OUD;A;MA;http://geonames.org/6297205 ;0.0103964752719;Angads Airport;Angads Airport;ar;
URY;CA;SA;http://geonames.org/392993 ;0.00978905239563;Gurayat Airport;Gurayat Airport;ar;
NDR;A;MA;http://geonames.org/6297214 ;0.00956816955452;Nador International Airport;Nador International Airport;ar;
FEZ;A;MA;http://geonames.org/6297200 ;0.00946402785233;Fes-Saïss Airport;Fes-Saiss Airport;ar;مطار فاس سايس الدولي
HOF;CA;SA;http://geonames.org/6300009 ;0.00940401314071;Al Ahsa Airport;Al Ahsa Airport;ar;
SHW;A;SA;http://geonames.org/6300027 ;0.00907471031582;Sharurah Domestic Airport;Sharurah Domestic Airport;ar;مطار شرورة المحلي
RAH;CA;SA;http://geonames.org/393877 ;0.00896263333865;Rafha Domestic Airport;Rafha Domestic Airport;ar;
WAE;A;SA;http://geonames.org/6300031 ;0.00829382542361;Wadi al-Dawasir Domestic Airport;Wadi al-Dawasir Domestic Airport;ar;مطار_وادي_الدواسر_المحلي
TUI;CA;SA;http://geonames.org/392431 ;0.00787196735923;Turaif Airport;Turaif Airport;ar;
EJH;CA;SA;http://geonames.org/6300032 ;0.00676392877441;Wejh;Wejh;ar;
DAM;A;SY;http://geonames.org/6300128 ;0.00650646927267;Damascus Int. Airport;Damascus Int. Airport;ar;
DWD;CA;SA;http://geonames.org/6300013 ;0.00602768843469;Dawadmi Domestic Airport;Dawadmi Domestic Airport;ar;مطار الدوادمي المحلي
ULH;CA;SA;http://geonames.org/8298674 ;0.00601613956662;Prince Abdul Majeed bin Abdul Aziz Domestic Airport;Prince Abdul Majeed bin Abdul Aziz Domestic Airport;ar;
KMC;A;SA;http://geonames.org/391768 ;0.00509254454259;King Khalid Military City Airport;King Khalid Military City Airport;ar;
