OKA;A;JP;http://geonames.org/6300458 ;0.0761217818586;Naha Airport;Naha Airport;ja;那覇空港=Naha Kūkō
TAO;A;CN;http://geonames.org/6301387 ;0.0756591119013;Qingdao Liuting International Airport;Qingdao Liuting International Airport;ja;青島流亭国際空港
TAO;C;CN;http://geonames.org/1797929 ;0.0756591119013;Qingdao;Qingdao;ja;青島市
SHE;A;CN;http://geonames.org/6301402 ;0.0756257491907;Shenyang Taoxian International Airport;Shenyang Taoxian International Airport;ja;瀋陽桃仙国際空港
SHE;C;CN;http://geonames.org/2034937 ;0.0756257491907;Shenyang;Shenyang;ja;瀋陽市
KOJ;A;JP;http://geonames.org/6300348 ;0.0746001736158;Kagoshima Airport;Kagoshima Airport;ja;
KOJ;C;JP;http://geonames.org/1860827 ;0.0746001736158;Kagoshima;Kagoshima;ja;鹿児島市=かごしまし=鹿児島=かごしま=カゴシマ=カゴシマシ
GMP;A;KR;http://geonames.org/6300440 ;0.0656428005807;Gimpo International Airport;Gimpo International Airport;ja;金浦国際空港
ITM;A;JP;http://geonames.org/6300380 ;0.0623406418121;Osaka International Airport;Osaka International Airport;ja;
NGS;A;JP;http://geonames.org/6300355 ;0.0467573646587;Nagasaki Airport;Nagasaki Airport;ja;長崎空港=Nagasaki Kūkō
NGS;C;JP;http://geonames.org/1856177 ;0.0467573646587;Nagasaki;Nagasaki;ja;長崎市=Nagasaki-shi=ながさきし=Nagasakishi=長崎=ながさき=ナガサキ=ナガサキシ
UKB;A;JP;http://geonames.org/6698195 ;0.0444793630544;Kobe Airport;Kobe Airport;ja;
SDJ;A;JP;http://geonames.org/6300399 ;0.0413048727029;Sendai Airport;Sendai Airport;ja;仙台空港
SDJ;C;JP;http://geonames.org/2111149 ;0.0413048727029;Sendai;Sendai;ja;仙台市=せんだいし=仙台|p=せんだい=センダイ=センダイシ
KMI;A;JP;http://geonames.org/6300349 ;0.0411220672314;Miyazaki Airport;Miyazaki Airport;ja;
KMI;C;JP;http://geonames.org/1856717 ;0.0411220672314;Miyazaki;Miyazaki;ja;宮崎|p=Miyazaki-shi=宮崎市=みやざきし=Miyazakishi=みやざき=ミヤザキ=ミヤザキシ
KMJ;A;JP;http://geonames.org/6300354 ;0.0386459394836;Kumamoto Airport;Kumamoto Airport;ja;熊本空港=Kumamoto Kūkō=阿蘇くまもと空港=Aso Kumamoto Kūkō
KMJ;C;JP;http://geonames.org/1858421 ;0.0386459394836;Kumamoto;Kumamoto;ja;熊本市=Kumamoto-shi=くまもとし
MYJ;A;JP;http://geonames.org/6300379 ;0.0340859213721;Matsuyama Airport;Matsuyama Airport;ja;松山空港
MYJ;C;JP;http://geonames.org/1926099 ;0.0340859213721;Matsuyama;Matsuyama;ja;松山=Matsuyama-shi=まつやまし=松山市
HIJ;A;JP;http://geonames.org/6300371 ;0.0314638845034;Hiroshima Airport;Hiroshima Airport;ja;広島空港
HIJ;C;JP;http://geonames.org/1862415 ;0.0314638845034;Hiroshima;Hiroshima;ja;広島市=Hiroshima-shi=ひろしまし=Hiroshimashi=広島=ひろしま=ヒロシマ=ヒロシマシ
OIT;A;JP;http://geonames.org/6300351 ;0.0294806144604;Oita Airport;Oita Airport;ja;大分空港=Ōita Kūkō
OIT;C;JP;http://geonames.org/1854487 ;0.0294806144604;Ōita;Oita;ja;大分市|p=Ōita-shi=おおいたし=Ōitashi=大分=おおいた=オオイタ=オオイタシ
KCZ;A;JP;http://geonames.org/6300378 ;0.0256420473504;Kochi Airport;Kochi Airport;ja;
KCZ;C;JP;http://geonames.org/1859146 ;0.0256420473504;Kochi;Kochi;ja;Kōchi-shi=高知市=こうちし=Kōchishi=高知=こうち=コウチ=コウチシ
TSA;A;TW;http://geonames.org/1980019 ;0.0255827478192;Sung-shan Chi-ch'ang;Sung-shan Chi-ch'ang;ja;
KMQ;A;JP;http://geonames.org/6300367 ;0.0249090297694;Komatsu Airport;Komatsu Airport;ja;
KMQ;C;JP;http://geonames.org/1858910 ;0.0249090297694;Komatsu;Komatsu;ja;
KIJ;A;JP;http://geonames.org/6300396 ;0.0242062618913;Niigata Airport;Niigata Airport;ja;新潟空港
KIJ;C;JP;http://geonames.org/1855431 ;0.0242062618913;Niigata;Niigata;ja;新潟市=にいがたし=新潟=にいがた=ニイガタ=ニイガタシ
OKJ;A;JP;http://geonames.org/6300372 ;0.022461129123;Okayama Airport;Okayama Airport;ja;岡山空港=Okayama Kūkō
OKJ;C;JP;http://geonames.org/1854383 ;0.022461129123;Okayama;Okayama;ja;岡山市=おかやまし=岡山=おかやま=オカヤマ=オカヤマシ
AXT;A;JP;http://geonames.org/6300394 ;0.0196319872222;Akita Airport;Akita Airport;ja;秋田空港=Akita Kūkō
AXT;C;JP;http://geonames.org/2113126 ;0.0196319872222;Akita;Akita;ja;秋田市=Akita-shi
HKD;A;JP;http://geonames.org/6300323 ;0.0193369561827;Hakodate Airport;Hakodate Airport;ja;
HKD;C;JP;http://geonames.org/2130188 ;0.0193369561827;Hakodate;Hakodate;ja;函館市
MMB;A;JP;http://geonames.org/6300325 ;0.0193054914626;Memambetsu Airport;Memambetsu Airport;ja;女満別空港=Memanbetsu Kūkō
MMB;C;JP;http://geonames.org/10630441 ;0.0193054914626;Ozora;Ozora;ja;大空町=Ōzora-chō
MMB;C;JP;http://geonames.org/2129266 ;0.0193054914626;Memambetsu;Memambetsu;ja;
AKJ;A;JP;http://geonames.org/6300340 ;0.0180215240528;Asahikawa Airport;Asahikawa Airport;ja;旭川空港
AKJ;C;JP;http://geonames.org/2130629 ;0.0180215240528;Asahikawa;Asahikawa;ja;旭川|p=旭川市
TAK;A;JP;http://geonames.org/6300384 ;0.017657723583;Takamatsu Airport;Takamatsu Airport;ja;Takamatsu Kūkō=高松空港
TAK;C;JP;http://geonames.org/1851100 ;0.017657723583;Takamatsu;Takamatsu;ja;高松市=Takamatsu-shi=たかまつし=Takamatsushi=高松=たかまつ=タカマツ=タカマツシ
MMY;A;JP;http://geonames.org/6300464 ;0.0174515023108;Miyako Airport;Miyako Airport;ja;宮古空港
MMY;C;JP;http://geonames.org/1856779 ;0.0174515023108;Miyako Island;Miyako Island;ja;Miyako-sima=Miyako-shima=Miyako-jima=宮古島|p
TKS;A;JP;http://geonames.org/6300383 ;0.0174180635821;Tokushima Airport;Tokushima Airport;ja;
TKS;C;JP;http://geonames.org/1850158 ;0.0174180635821;Tokushima;Tokushima;ja;徳島市=とくしまし=徳島=とくしま=トクシマ=トクシマシ
YGJ;A;JP;http://geonames.org/6300376 ;0.0165757152879;Miho–Yonago Airport;Miho-Yonago Airport;ja;美保飛行場
YGJ;C;JP;http://geonames.org/1848277 ;0.0165757152879;Yonago;Yonago;ja;米子市
KUH;A;JP;http://geonames.org/6300324 ;0.0157313972673;Kushiro Airport;Kushiro Airport;ja;
KUH;C;JP;http://geonames.org/2129376 ;0.0157313972673;Kushiro;Kushiro;ja;釧路市
UBJ;A;JP;http://geonames.org/6300334 ;0.0154307247545;Yamaguchi Ube Airport;Yamaguchi Ube Airport;ja;Yamaguchi Ube Kūkō=山口宇部空港
UBJ;C;JP;http://geonames.org/1849498 ;0.0154307247545;Ube;Ube;ja;
IWK;A;JP;http://geonames.org/6300377 ;0.0144073276292;Marine Corps Air Station Iwakuni;Marine Corps Air Station Iwakuni;ja;岩国飛行場
IWK;C;JP;http://geonames.org/1861212 ;0.0144073276292;Iwakuni;Iwakuni;ja;岩国市
ISG;A;JP;http://geonames.org/6300461 ;0.0141138373619;Ishigaki Airport;Ishigaki Airport;ja;石垣空港
ISG;C;JP;http://geonames.org/1861416 ;0.0141138373619;Ishigaki;Ishigaki;ja;石垣=いしがき=石垣市
TTJ;A;JP;http://geonames.org/6300382 ;0.013563116679;Tottori Airport;Tottori Airport;ja;
TTJ;C;JP;http://geonames.org/1849892 ;0.013563116679;Tottori;Tottori;ja;
