KYE	KYE	Rene Mouawad AB	Tripoli		LB	343510N	0360010E	0	M
KYF	KYF	Yeelirrie Airport	Yeelirrie	WA	AU	271640S	1200430E	4	A
KYI	KYI	Yalata Mission Airport	Yalata Mission	SA	AU	312900S	1315200E	3	A
KYK	KYK	Karluk Airport	Karluk	AK	US	573358N	1542700W	5	A
KYL	KYL	Port Largo Airport	Key Largo	FL	US	250400N	0802800W	1	A
KYN	KYN	Central Railway Station	Milton Keynes	EN	GB	520200N	0004200W	0	R
KYO	TPA	Topp of Tampa Airport	Tampa	FL	US	281300N	0822200W	1	A
KYP	KYP	Kyaukpyu Airport	Kyaukpyu		MM	192600N	0933200E	0	A
KYS	KYS	Dag-Dag Airport	Kayes		ML	142555N	0112622W	0	A
KYT	KYT	Kyauktu Airport	Kyauktu		MM	212400N	0940800E	0	A
KYU	KYU	Koyukuk Airport	Koyukuk	AK	US	645241N	1574247W	5	A
KYX	KYX	Yalumet Airport	Yalumet		PG	061100S	1470100E	1	A
KYY	KRY	Bus Station	Karamay		CN	453526N	0845215E	0	B
KYZ	KYZ	Kyzyl Airport	Kyzyl		RU	514200N	0942800E	6	A
KZB	KZB	Zachar Bay Sea Plane Base	Zachar Bay	AK	US	573300N	1534500W	5	S
KZC	KZC	KampongChhnang Airport	KampongChhnang		KH	122000N	1043500E	0	A
KZD	KZD	Krakor Airport	Krakor		KH	123200N	1041200E	0	A
KZF	KZF	Kaintiba Airport	Kaintiba		PG	072800S	1460000E	1	A
KZG	KZG	Kitzingen Airport	Kitzingen		DE	494400N	0100900E	0	A
KZI	KZI	Filippos Airport	Kozani		GR	401710N	0215027E	0	A
KZN	KZN	Kazan International Airport	Kazan		RU	553633N	0491639E	2	A
KZO	KZO	Kyzylorda Airport	Kyzylorda		KZ	444230N	0653530E	2	A
KZR	KZR	Zafer Airport	Kutahya		TR	392500N	0295859E	0	A
KZS	KZS	Megisti Airport	Megisti		GR	360831N	0293435E	0	A
LAA	LAA	Lamar Municipal Airport	Lamar	CO	US	380407N	1024125W	3	A
LAB	LAB	Lab Lab Airport	Lab Lab		PG	053800S	1480400E	1	A
LAC	LAC	Layang-Layang Island Airport	Layang-Layang Island		MY	072400N	1135100E	0	A
LAD	LAD	4 de Fevereiro Airport	Luanda		AO	085111S	0131410E	0	A
LAE	LAE	Nadzab Airport	Lae		PG	063410S	1464333E	1	A
LAF	LAF	Purdue University Airport	Lafayette	IN	US	402443N	0865601W	1	A
LAG	LAG	Off-line Point	La Guaira		VE	103600N	0665600W	0	O
LAH	LAH	Oesman Sadik Airport	Labuha		ID	003700S	1272900E	3	A
LAI	LAI	Servel Airport	Lannion		FR	484515N	0032855W	0	A
LAJ	LAJ	Correia Pinto Airport	Lages	SC	BR	274800S	0501900W	1	A
LAK	LAK	Freddie Carmichael Airport	Aklavik	NT	CA	681320N	1345909W	5	A
LAL	LAL	Lakeland Municipal Airport	Lakeland	FL	US	275920N	0820053W	1	A
LAM	LAM	Los Alamos Airport	Los Alamos	NM	US	355300N	1061900W	3	A
LAN	LAN	Capital City Airport	Lansing	MI	US	424645N	0843518W	1	A
LAO	LAO	Laoag International Airport	Laoag		PH	181101N	1203149E	0	A
LAP	LAP	Manuel Marquez de Leon Airport	La Paz		MX	240432N	1102151W	2	A
LAQ	LAQ	Labraq Airport	Beida		LY	324900N	0214500E	0	A
LAR	LAR	Laramie Regional Airport	Laramie	WY	US	411849N	1054023W	3	A
LAS	LAS	McCarran International Airport	Las Vegas	NV	US	360448N	1150908W	4	A
LAU	LAU	Manda Airport	Lamu		KE	021500S	0405442E	0	A
LAW	LAW	Lawton/Fort Sill Regional Airport	Lawton/Fort Sill	OK	US	343411N	0982458W	2	A
LAX	LAX	Los Angeles International Airport	Los Angeles	CA	US	335632N	1182426W	4	A
LAY	LAY	Ladysmith Airport	Ladysmith		ZA	283400S	0294500E	0	A
LAZ	LAZ	Bom Jesus da Lapa Airport	Bom Jesus da Lapa	BA	BR	131525S	0432445W	1A	A
LBA	LBA	Leeds/Bradford Airport	Leeds/Bradford	EN	GB	535204N	0013941W	0	A
LBB	LBB	Preston Smith International Airport	Lubbock	TX	US	333944N	1014922W	2	A
LBC	HAM	Luebeck-Blankensee Airport	Hamburg		DE	534819N	0104309E	0	A
LBD	LBD	Khujand Int'l Airport	Khujand		TJ	401659N	0693759E	0	A
LBE	LBE	Westmoreland County Airport	Latrobe	PA	US	401635N	0792410W	1	A
LBF	LBF	North Platte Regional (Lee Bird Field) Airport	North Platte	NE	US	410742N	1004148W	2	A
LBG	PAR	Le Bourget Airport	Paris		FR	485819N	0022633E	0	A
LBH	SYD	Palm Beach Sea Plane Base	Sydney	NS	AU	333512S	1511926E	2	S
LBI	LBI	Le Sequestre Airport	Albi		FR	435600N	0020900E	0	A
LBJ	LBJ	Komodo Airport	Labuan Bajo		ID	083100S	1195300E	2	A
LBK	LBK	Liboi Airport	Liboi		KE	002300N	0405800E	0	A
LBL	LBL	Mid-America Regional Airport	Liberal	KS	US	370240N	1005738W	2	A
LBM	LBM	Luabo Airport	Luabo		MZ	183000S	0361000E	0	A
LBN	LBN	Lake Baringo Airport	Lake Baringo		KE	004000N	0360500E	0	A
LBO	LBO	Lusambo Airport	Lusambo		CD	045800S	0232700E	2	A
LBP	LBP	Long Banga Airport	Long Banga		MY	031200N	1152400E	0	A
LBQ	LBQ	Lambarene Airport	Lambarene		GA	004253S	0101422E	0	A
LBR	LBR	Labrea Airport	Labrea	AM	BR	071500S	0645100W	2A	A
LBS	LBS	Labasa Airport	Labasa		FJ	162753S	1792026E	0	A
LBT	LBT	Lumberton Airport	Lumberton	NC	US	343700N	0790000W	1	A
LBU	LBU	Labuan Airport	Labuan		MY	051802N	1151454E	0	A
LBV	LBV	Leon M'ba International Airport	Libreville		GA	002733N	0092455E	0	A
LBW	LBW	Yuvai Semaring Airport	Long Bawan		ID	003500N	1151000E	2	A
LBX	LBX	Lubang Airport	Lubang		PH	135156N	1200618E	0	A
LBY	LBY	Montoir Airport	La Baule		FR	471720N	0022045W	0	A
LBZ	LBZ	Lucapa Airport	Lucapa		AO	082300S	0204000E	0	A
LCA	LCA	Larnaca Airport	Larnaca		CY	345230N	0333729E	0	A
LCB	LCB	Pontes-e-Lacerda Airport	Pontes-e-Lacerda	MT	BR	130048S	0595955W	2	A
LCC	LCC	Galatina Airport	Lecce		IT	401421N	0180800E	0	A
LCD	LCD	Louis Trichardt Airport	Louis Trichardt		ZA	230100S	0294300E	0	A
LCE	LCE	Goloson International Airport	La Ceiba		HN	154426N	0865126W	0	A
LCF	LCF	Las Vegas Airport	Rio Dulce		GT	154004N	0885652W	0	A
LCG	LCG	A Coruna Airport	A Coruna	SP	ES	431807N	0082238W	1	A
LCH	LCH	Lake Charles Regional Airport	Lake Charles	LA	US	300752N	0931332W	2	A
LCI	LCI	Laconia Municipal Airport	Laconia	NH	US	433417N	0712516W	1	A
LCJ	LCJ	Wladyslaw Reymont Airport	Lodz		PL	514319N	0192354E	0	A
LCK	CMH	Rickenbacker Airport	Columbus	OH	US	394900N	0825600W	1	A
LCL	LCL	La Coloma Airport	Pinar del Rio		CU	221700N	0833700W	0	A
LCM	LCM	La Cumbre Airport	La Cumbre	CD	AR	305800S	0643000W	0	A
LCN	LCN	Balcanoona Airport	Balcanoona	SA	AU	303100S	1392100E	3	A
LCO	LCO	Lage Airport	Lage		CG	022700S	0143200E	0	A
LCP	LCP	Loncopue Airport	Loncopue	NE	AR	380500S	0704000W	0	A
LCQ	LCQ	Lake City Airport	Lake City	FL	US	301055N	0823436W	1	A
LCR	LCR	La Chorrera Airport	La Chorrera		CO	004400S	0730100W	0	A
LCV	LCV	Tassignano Airport	Lucca		IT	434947N	0103444E	0	A
LCX	LCX	Guanzhishan Airport	Longyan		CN	254032N	1164444E	0	A
LCY	LON	City Airport	London	EN	GB	513019N	0000319E	0	A
LCZ	LCC	Railway Station	Lecce		IT	402044N	0180956E	0	R
LDA	LDA	Malda Airport	Malda		IN	250200N	0880900E	0	A
LDB	LDB	Jose Richa Airport	Londrina	PR	BR	231955S	0510755W	1	A
LDC	LDC	Lindeman Island Airport	Lindeman Island	QL	AU	210000S	1490000E	2B	A
LDE	LDE	Tarbes Ossun Lourdes Airport	Lourdes		FR	431055N	0000013W	0	A
LDG	LDG	Leshukonskoye Airport	Leshukonskoye		RU	645400N	0454500E	2	A
LDH	LDH	Lord Howe Island Airport	Lord Howe Island	NS	AU	313215S	1590447E	1	A
LDI	LDI	Kikwetu Airport	Lindi		TZ	095045S	0394534E	0	A
LDJ	LDJ	Linden Airport	Linden	NJ	US	403700N	0741500W	1	A
LDK	LDK	Hovby Airport	Lidkoping		SE	583000N	0131000E	0	A
LDM	LDM	Ludington Airport	Ludington	MI	US	435745N	0862429W	1	A
LDN	LDN	Lamidanda Airport	Lamidanda		NP	271500N	0864300E	0	A
LDO	LDO	Laduani Airport	Aurora		SR	041300N	0551400W	0	A
LDR	LDR	Lawdar Airport	Lawdar		YE	135400N	0455200E	0	A
LDS	LDS	Lindu Airport	Yichun (Heilongjiang)		CN	474305N	1284941E	0	A
LDU	LDU	Lahad Datu Airport	Lahad Datu		MY	050207N	1181934E	0	A
LDV	LDV	Landivisiau Airport	Landivisiau		FR	483000N	0040600W	0	A
LDW	LDW	Landsdowne Station Airport	Landsdowne Station	WA	AU	175300S	1263900E	4	A
LDX	LDX	St-Laurent du Maroni Airport	St-Laurent du Maroni		GF	052900N	0540300W	0	A
LDY	LDY	Eglinton Airport	Derry	NI	GB	550236N	0070912W	0	A
LDZ	LDZ	Londolozi Airport	Londolozi		ZA	244800S	0313000E	0	A
LEA	LEA	Learmonth Airport	Learmonth	WA	AU	221406S	1140454E	4	A
LEB	LEB	Lebanon Regional Airport	Lebanon	NH	US	433741N	0721821W	1	A
LEC	LEC	Horacio de Mattos Airport	Lencois	BA	BR	122848S	0411652W	1A	A
LED	LED	Pulkovo Airport	St Petersburg		RU	594800N	0301800E	2	A
LEE	LEE	Leesburg Airport	Leesburg	FL	US	285000N	0814900W	1	A
LEF	LEF	Lebakeng Airport	Lebakeng		LS	294700S	0283500E	0	A
LEG	LEG	Aleg Airport	Aleg		MR	171000N	0135700W	0	A
LEH	LEH	Octeville Airport	Le Havre		FR	493220N	0000519E	0	A
LEI	LEI	Almeria Airport	Almeria	SP	ES	365040N	0022220W	1	A
LEJ	LEJ	Leipzig/Halle Airport	Leipzig/Halle		DE	512557N	0121430E	0	A
LEK	LEK	Tata Airport	Labe		GN	112000N	0121750W	0	A
LEL	LEL	Lake Evella Airport	Gapuwiyak	NT	AU	123030S	1354800E	3A	A
LEM	LEM	Lemmon Airport	Lemmon	SD	US	455627N	1020932W	3	A
LEN	LEN	Leon Airport	Leon	SP	ES	423555N	0053401W	1	A
LEO	LEO	Lekoni Airport	Lekoni		GA	013400S	0141300E	0	A
LEP	LEP	Leopoldina Airport	Leopoldina	MG	BR	212800S	0424000W	1	A
LEQ	LEQ	Saint Just Airport	Lands End	EN	GB	500300N	0054400W	0	A
LER	LER	Leinster Airport	Leinster	WA	AU	275000S	1203700E	4	A
LES	LES	Lesobeng Airport	Lesobeng		LS	294000S	0274000E	0	A
LET	LET	Alfredo V. Cobb Intl Airport	Leticia		CO	041147S	0695622W	0	A
LEU	LEU	Aeroport De La Seu	Seo De Urgel	SP	ES	422019N	0012433E	1	A
LEV	LEV	Bureta Airport	Levuka		FJ	174100S	1785000E	0	A
LEW	LEW	Auburn Airport	Auburn	ME	US	440600N	0701400W	1	A
LEX	LEX	Blue Grass Airport	Lexington	KY	US	380223N	0843608W	1	A
LEY	LEY	Lelystad Airport	Lelystad		NL	522800N	0053200E	0	A
LEZ	LEZ	La Esperanza Airport	La Esperanza		HN	141500N	0881000W	0	A
LFA	LFA	MU Bus Station	Langfang		CN	393042N	1164308E	0	B
LFB	APL	Lumbo Airport	Nampula		MZ	150200S	0404000E	0	A
LFI	PHF	Langley Air Force Base	Hampton	VA	US	370500N	0763000W	1	M
LFK	LFK	Angelina County Airport	Lufkin	TX	US	311401N	0944502W	2	A
LFM	LFM	Lamerd Airport	Lamerd		IR	272203N	0531211E	0	A
LFN	LFN	Franklin Airport	Louisburg	NC	US	360600N	0781800W	1	A
LFO	LFO	Kelafo Airport	Kelafo		ET	054000N	0442000E	0	A
LFP	LFP	Lakefield Airport	Lakefield	QL	AU	150300S	1440020E	2B	A
LFQ	LFQ	Qiaoli Airport	Linfen		CN	360802N	1113827E	0	A
LFR	LFR	La Fria Airport	La Fria		VE	081426N	0721620W	0	A
LFT	LFT	Lafayette Regional Airport	Lafayette	LA	US	301217N	0915915W	2	A
LFW	LFW	G. Eyadema International Airport	Lome		TG	060945N	0011515E	0	A
LGA	NYC	La Guardia Airport	New York	NY	US	404646N	0735233W	1	A
LGB	LGB	Daugherty Field Airport	Long Beach	CA	US	334903N	1180904W	4	A
LGC	LGC	Calloway Airport	La Grange	GA	US	330027N	0850415W	1	A
LGD	LGD	Union County Airport	La Grande	OR	US	451723N	1180018W	4	A
LGE	LGE	Mulan Airport	Lake Gregory	WA	AU	200800S	1273400E	4	A
LGF	YUM	Laguna Army Air Field	Yuma	AZ	US	324300N	1143700W	3A	M
LGG	LGG	Liege Airport	Liege		BE	503815N	0052636E	0	A
LGH	LGH	Leigh Creek Airport	Leigh Creek	SA	AU	302800S	1382500E	3	A
LGI	LGI	Deadmans Cay Airport	Deadmans Cay		BS	231046N	0750526W	0	A
LGJ	LGJ	Bus Station	Lugoj		RO	454116N	0215457E	0	B
LGK	LGK	Langkawi International Airport	Langkawi		MY	062000N	0994400E	0	A
LGL	LGL	Long Lellang Airport	Long Lellang		MY	041100N	1141500E	0	A
LGM	LGM	Laiagam Airport	Laiagam		PG	042000S	1452500E	1	A
LGN	LGN	Linga Linga Airport	Linga Linga		PG	054100S	1492500E	1	A
LGO	LGO	Langeoog Airport	Langeoog		DE	534600N	0073200E	0	A
LGP	LGP	Legaspi Airport	Legaspi		PH	130925N	1234349E	0	A
LGQ	LGQ	Lago Agrio Airport	Lago Agrio		EC	000600N	0765300W	1	A
LGR	LGR	Cochrane Airport	Cochrane		CL	471000S	0720000W	1	A
LGS	LGS	Comodoro D.R. Salomon Airport	Malargue	MD	AR	353000S	0693500W	0	A
LGT	LGT	Las Gaviotas Airport	Las Gaviotas		CO	091000N	0743000W	0	A
LGU	LGU	Logan-Cache Airport	Logan	UT	US	414715N	1115118W	3	A
LGV	RJL	Railway Station	Logrono	SP	ES	472727N	0022632W	1	R
LGW	LON	Gatwick Airport	London	EN	GB	510853N	0001148W	0	A
LGX	LGX	Lugh Ganane Airport	Lugh Ganane		SO	034800N	0420300E	0	A
LGY	LGY	Lagunillas Airport	Lagunillas		VE	083100N	0712400W	0	A
LHA	LHA	Black Forest	Lahr		DE	482209N	0074940E	0	A
LHB	LHB	Sea Port	Lost Harbor	AK	US	541400N	1653600W	5	P
LHC	LHC	Railway Station	Linhai		CN	285258N	1211434E	0	R
LHE	LHE	Allama Iqbal International Airport	Lahore		PK	313115N	0742410E	0	A
LHG	LHG	Lightning Ridge Airport	Lightning Ridge	NS	AU	292730S	1475900E	2	A
LHI	LHI	Lereh Airport	Lereh		ID	030800S	1395400E	3	A
LHK	LHK	Laohekou Airport	Laohekou		CN	321600N	1113800E	0	A
LHP	LHP	Lehu Airport	Lehu		PG	063000S	1554200E	2	A
LHR	LON	Heathrow Airport	London	EN	GB	512817N	0002710W	0	A
LHS	LHS	Las Heras Airport	Las Heras	SC	AR	325100S	0684900W	0	A
LHU	LHU	Lianshulu Airport	Lianshulu		NA	180659S	0232330E	0	A
LHV	LHV	W T Piper Memorial Airport	Lock Haven	PA	US	410800N	0772700W	1	A
LHW	LHW	Zhongchuan Airport	Lanzhou		CN	363054N	1033712E	0	A
LIA	LIA	Liangping Airport	Liangping		CN	304900N	1074200E	0	A
LIB	LIB	Limbunya Station Airport	Limbunya Station	NT	AU	171200S	1294800E	3A	A
LIC	LIC	Limon Municipal Airport	Limon	CO	US	391600N	1034100W	3	A
LIE	LIE	Libenge Airport	Libenge		CD	033725N	0183820E	1	A
LIF	LIF	Ouanaham Airport	Lifou		NC	204600S	1671500E	0	A
LIG	LIG	Bellegarde Airport	Limoges		FR	455139N	0011049E	0	A
LIH	LIH	Lihue Airport	Lihue	HI	US	215845N	1592045W	6A	A
LII	LII	Mulia Airport	Mulia		ID	034400S	1375800E	3	A
LIK	LIK	Likiep Airport	Likiep		MH	094900N	1691900E	0	A
LIL	LIL	Lesquin Airport	Lille		FR	503352N	0030517E	0	A
LIM	LIM	Jorge Chavez Intl Airport	Lima		PE	120136S	0770722W	0	A
LIN	MIL	Linate Airport	Milan		IT	452658N	0091642E	0	A
LIO	LIO	Limon Intl Airport	Limon		CR	095721N	0830116W	0	A
LIP	LIP	Lucas Nogueira Garcez Airport	Lins	SP	BR	214000S	0494500W	1	A
LIQ	LIQ	Lisala Airport	Lisala		CD	021020N	0212945E	1	A
LIR	LIR	D. Oduber Quiros Intl Airport	Liberia		CR	103523N	0853300W	0	A
LIS	LIS	Lisboa Airport	Lisbon		PT	384655N	0090800W	1	A
LIT	LIT	B. and H. Clinton National Airport	Little Rock	AR	US	344345N	0921404W	2	A
LIV	LIV	Livengood Camp Airport	Livengood	AK	US	653100N	1484000W	5	A
LIW	LIW	Loikaw Airport	Loikaw		MM	194119N	0971301E	0	A
LIX	LIX	Likoma Island Airport	Likoma Island		MW	120500S	0344400E	0	A
LIY	LIY	Wright Army Air Field	Hinesville	GA	US	315100N	0813600W	1	M
LIZ	LIZ	Loring Air Force Base	Limestone	ME	US	420200N	0783800W	1	M
LJA	LJA	Lodja Airport	Lodja		CD	032350S	0232640E	2	A
LJC	SDF	Intercontinental Airport	Louisville	KY	US	361600N	0854500W	1	A
LJG	LJG	Sanyi Airport	Lijiang		CN	264100N	1001500E	0	A
LJN	LJN	Texas Gulf Coast Regional Airport	Angleton/Lake Jackson	TX	US	290218N	0952725W	2	A
LJR	LJU	Ljubljana Railway Station	Ljubljana		SI	460332N	0143047E	0	R
LJU	LJU	Joze Pucnik Airport	Ljubljana		SI	461329N	0142739E	0	A
LKA	LKA	Gewayantana Airport	Larantuka		ID	081628S	1230008E	2	A
LKB	LKB	Lakeba Island Airport	Lakeba Island		FJ	181200S	1791200E	0	A
LKC	LKC	Lekana Airport	Lekana		CG	021900S	0143600E	0	A
LKD	LKD	Lakeland Downs Airport	Lakeland Downs	QL	AU	154900S	1445700E	2B	A
LKE	SEA	Lake Union Sea Plane Base	Seattle	WA	US	473739N	1221954W	4	S
LKG	LKG	Lokichogio Airport	Lokichogio		KE	041400N	0342100E	0	A
LKH	LKH	Long Akah Airport	Long Akah		MY	031800N	1144700E	0	A
LKI	DLH	Lakeside United States Air Force	Duluth	MN	US	464700N	0920600W	2	M
LKJ	LCJ	Kaliska Bus Station	Lodz		PL	514528N	0192556E	0	B
LKK	LKK	Kulik Lake Airport	Kulik Lake	AK	US	594900N	1585000W	5	A
LKL	LKL	Banak Airport	Lakselv		NO	700404N	0245825E	0	A
LKN	LKN	Leknes Airport	Leknes		NO	680913N	0133632E	0	A
LKO	LKO	Chaudhary Charan Singh Airport	Lucknow		IN	264537N	0805249E	0	A
LKP	LKP	Lake Placid Airport	Lake Placid	NY	US	441700N	0735900W	1	A
LKR	LKR	Las Khoreh Airport	Las Khoreh		SO	110900N	0481200E	0	A
LKU	LKU	Lake Turkana Airport	Lake Turkana		KE	032500N	0355300E	0	A
LKV	LKV	Lake County Airport	Lakeview	OR	US	421000N	1202400W	4	A
LKW	LKW	Lekhwair Airport	Lekhwair		OM	224817N	0552157E	0	A
LKY	LKY	Lake Manyara Airport	Lake Manyara		TZ	032231S	0354905E	0	A
LKZ	LKZ	Lakenheath RAF	Brandon	EN	GB	522700N	0003700E	0	M
LLA	LLA	Kallax Airport	Lulea		SE	653241N	0220740E	0	A
LLB	LLB	Libo Airport	Libo		CN	252710N	1075743E	0	A
LLE	LLE	Malelane Airport	Malelane		ZA	252800S	0313400E	0	A
LLF	LLF	Lingling Airport	Yongzhou		CN	262029N	1113706E	0	A
LLG	LLG	Chillagoe Airport	Chillagoe	QL	AU	170800S	1443200E	2B	A
LLH	LLH	Reginaldo Hammer Airport	Las Limas		HN	152635N	0875356W	0	A
LLI	LLI	Lalibela Airport	Lalibela		ET	115830N	0385852E	0	A
LLK	LLK	Lankaran Airport	Lankaran		AZ	384532N	0484823E	0	A
LLL	LLL	Lissadell Airport	Lissadell	WA	AU	163400S	1283800E	4	A
LLN	LLN	Kelila Airport	Kelila		ID	034500S	1384000E	3	A
LLO	LLO	Lagaligo Airport	Palopo		ID	061032S	1202611E	2	A
LLP	LLP	Linda Downs Airport	Linda Downs	QL	AU	231000S	1384200E	2B	A
LLS	LLS	Alferez A. Rodriguez Airport	Las Lomitas	FO	AR	244300S	0603500W	0	A
LLT	LLT	Lobito Airport	Lobito		AO	122216S	0133212E	0	A
LLU	LLU	Heliport	Alluitsup Paa		GL	602751N	0453408W	1	H
LLV	LLV	Luliang Airport	Luliang		CN	374053N	1110833E	0	A
LLW	LLW	Kamuzu International Airport	Lilongwe		MW	134700S	0334700E	0	A
LLX	LLX	Lyndonville Airport	Lyndonville	VT	US	443000N	0720100W	1	A
LLY	LLY	Burlington County Airport	Mount Holly	NJ	US	395500N	0744500W	1	A
LLZ	LLZ	Bus Station	Allen	RN	AR	385851S	0674949W	0	B
LMA	LMA	Lake Minchumina Airport	Lake Minchumina	AK	US	635300N	1521900W	5	A
LMB	LMB	Salima Airport	Salima		MW	134500S	0343500E	0	A
LMC	LMC	La Macarena Airport	La Macarena		CO	031900N	0735400W	0	A
LMD	LMD	Los Menucos Airport	Los Menucos	RN	AR	405000S	0680800W	0	A
LME	LME	Arnage Airport	Le Mans		FR	475654N	0001206E	0	A
LMG	LMG	Lamassa Airport	Lamassa		PG	044200S	1524500E	1	A
LMH	LMH	Limon Airport	Limon		HN	155200N	0853300W	0	A
LMI	LMI	Lumi Airport	Lumi		PG	032900S	1420200E	1	A
LMJ	TYO	Bus Station	Tokyo		JP	354048N	1394608E	0	B
LMK	LMK	Off-Line Point	Limerick		IE	523953N	0083823W	0	O
LML	LML	Lae Airport	Lae		MH	085500N	1661500E	0	A
LMM	LMM	Fed. Valle del Fuerte	Los Mochis		MX	254900N	1085900W	2	A
LMN	LMN	Limbang Airport	Limbang		MY	044000N	1150000E	0	A
LMO	LMO	Royal Air Force Station	Lossiemouth	SC	GB	574300N	0032000W	0	M
LMP	LMP	Lampedusa Airport	Lampedusa		IT	352953N	0123706E	0	A
LMQ	LMQ	Marsa el Brega Airport	Marsa el Brega		LY	302246N	0193446E	0	A
LMR	LMR	Finsch Mine Airport	Lime Acres		ZA	282200S	0232700E	0	A
LMS	LMS	Winston County Airport	Louisville	MS	US	330700N	0890300W	2	A
LMT	LMT	Kingsley Field	Klamath Falls	OR	US	420900N	1214300W	4	A
LMX	LMX	Lopez de Micay Airport	El Trapiche		CO	030300N	0773300W	0	A
LMY	LMY	Lake Murray Airport	Lake Murray		PG	065000S	1412200E	1	A
LMZ	LMZ	Palma Airport	Palma		MZ	104600S	0402900E	0	A
LNA	PBI	Palm Beach County Airport	West Palm Beach	FL	US	264310N	0800224W	1	A
LNB	LNB	Lamen Bay Airport	Lamen Bay		VU	163500S	1681100E	0	A
LNC	LNC	Lengbati Airport	Lengbati		PG	062200S	1472200E	1	A
LND	LND	Hunt Field	Lander	WY	US	425000N	1084400W	3	A
LNE	LNE	Lonorore Airport	Lonorore		VU	155100S	1681000E	0	A
LNF	LNF	Munbil Airport	Munbil		PG	045200S	1411300E	1	A
LNG	LNG	Lese Airport	Lese		PG	081000S	1460700E	1	A
LNH	LNH	Lake Nash Airport	Lake Nash	NT	AU	205700S	1380000E	3A	A
LNI	LNI	Air Station	Lonely	AK	US	705500N	1531500W	5	M
LNJ	LNJ	Lincang Airport	Lincang		CN	234420N	1000127E	0	A
LNK	LNK	Lincoln Airport	Lincoln	NE	US	405045N	0964541W	2	A
LNM	LNM	Langimar Airport	Langimar		PG	071300S	1461300E	1	A
LNN	LNN	Lost Nation Airport	Willoughby	OH	US	413800N	0812500W	1	A
LNO	LNO	Leonora Airport	Leonora	WA	AU	285300S	1211800E	4	A
LNP	LNP	Wise Airport	Wise	VA	US	365900N	0823400W	1	A
LNQ	LNQ	Loani Airport	Loani		PG	102600S	1500900E	1	A
LNR	LNR	Tri County Airport	Lone Rock	WI	US	431100N	0901200W	2	A
LNS	LNS	Lancaster Airport	Lancaster	PA	US	400707N	0761758W	1	A
LNV	LNV	Kunaye Airport	Lihir Island		PG	030400S	1523700E	1	A
LNX	LNX	Smolensk Airport	Smolensk		RU	544800N	0320300E	2	A
LNY	LNY	Lanai Airport	Lanai	HI	US	204705N	1565658W	6A	A
LNZ	LNZ	Blue Danube Airport	Linz		AT	481400N	0141115E	0	A
LOA	LOA	Lorraine Airport	Lorraine	QL	AU	190000S	1395400E	2B	A
LOB	LOB	San Rafael Airport	Los Andes		CL	295800S	0713200W	1	A
LOC	LOC	Lock Airport	Lock	SA	AU	333300S	1354500E	3	A
LOD	LOD	Longana Airport	Longana		VU	151900S	1675800E	0	A
LOE	LOE	Loei Airport	Loei		TH	172700N	1014400E	0	A
LOF	LOF	Loen Island Airport	Loen Island		MH	075500N	1695500E	0	A
LOH	LOH	Catamayo Airport	Loja		EC	035937S	0792225W	1	A
LOI	LOI	Helmuth Baungartem Airport	Lontras	SC	BR	270935S	0493234W	1	A
LOK	LOK	Lodwar Airport	Lodwar		KE	030900N	0353600E	0	A
LOL	LOL	Derby Field	Lovelock	NV	US	400330N	1183400W	4	A
LOM	LOM	F. Primo de Verdad	Lagos De Moreno		MX	211600N	1015600W	1	A
LON	LON	Metropolitan Area	London	EN	GB	511835N	0001929W	0	C
LOO	LOO	L'Mekrareg Airport	Laghouat		DZ	334553N	0025535E	0	A
LOP	LOP	Lombok International	Praya		ID	084526S	1161636E	2	A
LOQ	LOQ	Lobatse Airport	Lobatse		BW	251125S	0254055E	0	A
LOR	OZR	Lowe Army Heliport	Ozark	AL	US	313000N	0852600W	2	M
LOS	LOS	Murtala Muhammed Int'l Airport	Lagos		NG	063520N	0031935E	0	A
LOT	LOT	Lewis Lockport Airport	Lockport	IL	US	413500N	0880300W	2	A
LOU	SDF	Bowman Field	Louisville	KY	US	381600N	0854500W	1	A
LOV	LOV	V.Carranza Intl Airport	Monclova		MX	265400N	1012500W	1	A
LOW	LOW	Louisa Airport	Louisa	VA	US	380000N	0775800W	1	A
LOX	LOX	Los Tablones Airport	Los Tablones		GT	145800N	0901000W	0	A
LOY	LOY	Loyengalani Airport	Loyengalani		KE	024500N	0364300E	0	A
LOZ	LOZ	Corbin-London Airport	London	KY	US	370514N	0840437W	1	A
LPA	LPA	Gran Canaria Airport	Gran Canaria	CI	ES	275555N	0152312W	2	A
LPB	LPB	El Alto Intl Airport	La Paz		BO	163025S	0681205W	0	A
LPC	LPC	Lompoc Airport	Lompoc	CA	US	343800N	1202700W	4	A
LPD	LPD	La Pedrera Airport	La Pedrera		CO	011937S	0693448W	0	A
LPE	LPE	La Primavera Airport	La Primavera		CO	034400N	0761300W	0	A
LPF	LPF	Yue Zhao Airport	Liupanshui		CN	263631N	1045842E	0	A
LPG	LPG	La Plata Airport	La Plata	BA	AR	345500S	0575700W	0	A
LPI	LPI	Linkoping Airport	Linkoping		SE	582425N	0154025E	0	A
LPJ	LPJ	Armando Schwarck Airport	Los Pijiguaos		VE	070000N	0674000W	0	A
LPK	LPK	Lipetsk Airport	Lipetsk		RU	523700N	0393600E	2	A
LPL	LPL	John Lennon Airport	Liverpool	EN	GB	532018N	0025200W	0	A
