iso;nga;country;code;name;class
LK;CE;Sri Lanka;CE33;Sabaragamuwa;province
LK;CE;Sri Lanka;CE34;Southern;province
LK;CE;Sri Lanka;CE35;Uva;province
LK;CE;Sri Lanka;CE36;Western;province
LK;CE;Sri Lanka;CE37;Eastern;province
LK;CE;Sri Lanka;CE38;Northern;province
LR;LI;Liberia;LI01;Bong;county
LR;LI;Liberia;LI09;Nimba;county
LR;LI;Liberia;LI10;Sinoe;county
LR;LI;Liberia;LI11;Grand Bassa;county
LR;LI;Liberia;LI12;Grand Cape Mount;county
LR;LI;Liberia;LI13;Maryland;county
LR;LI;Liberia;LI14;Montserrado;county
LR;LI;Liberia;LI15;Bomi;county
LR;LI;Liberia;LI16;Grand Kru;county
LR;LI;Liberia;LI17;Margibi;county
LR;LI;Liberia;LI18;River Cess;county
LR;LI;Liberia;LI19;Grand Gedeh;county
LR;LI;Liberia;LI20;Lofa;county
LR;LI;Liberia;LI21;Gbarpolu;county
LR;LI;Liberia;LI22;River Gee;county
LS;LT;Lesotho;LT10;Berea;district
LS;LT;Lesotho;LT11;Butha-Buthe;district
LS;LT;Lesotho;LT12;Leribe;district
LS;LT;Lesotho;LT13;Mafeteng;district
LS;LT;Lesotho;LT14;Maseru;district
LS;LT;Lesotho;LT15;Mohale’s Hoek;district
LS;LT;Lesotho;LT16;Mokhotlong;district
LS;LT;Lesotho;LT17;Qacha’s Nek;district
LS;LT;Lesotho;LT18;Quthing;district
LS;LT;Lesotho;LT19;Thaba-Tseka;district
LT;LH;Lithuania;LH56;Alytaus Apskritis;apskritis (county)
LT;LH;Lithuania;LH57;Kauno Apskritis;apskritis (county)
LT;LH;Lithuania;LH58;Klaipėdos Apskritis;apskritis (county)
LT;LH;Lithuania;LH59;Marijampolės Apskritis;apskritis (county)
LT;LH;Lithuania;LH60;Panevėžio Apskritis;apskritis (county)
LT;LH;Lithuania;LH61;Šiaulių Apskritis;apskritis (county)
LT;LH;Lithuania;LH62;Tauragės Apskritis;apskritis (county)
LT;LH;Lithuania;LH63;Telšių Apskritis;apskritis (county)
LT;LH;Lithuania;LH64;Utenos Apskritis;apskritis (county)
LT;LH;Lithuania;LH65;Vilniaus Apskritis;apskritis (county)
LU;LU;Luxembourg;LU01;Diekirch;district
LU;LU;Luxembourg;LU02;Grevenmacher;district
LU;LU;Luxembourg;LU03;Luxembourg;district
LV;LG;Latvia;LG06;Daugavpils;republikas pilsētas (republican city)
LV;LG;Latvia;LG11;Jelgava;republikas pilsētas (republican city)
LV;LG;Latvia;LG13;Jūrmala;republikas pilsētas (republican city)
LV;LG;Latvia;LG16;Liepāja;republikas pilsētas (republican city)
LV;LG;Latvia;LG23;Rēzekne;republikas pilsētas (republican city)
LV;LG;Latvia;LG25;Rīga;republikas pilsētas (republican city)
LV;LG;Latvia;LG32;Ventspils;republikas pilsētas (republican city)
LV;LG;Latvia;LG34;Adažu Novads;novads (municipality)
LV;LG;Latvia;LG35;Aglonas Novads;novads (municipality)
LV;LG;Latvia;LG36;Aizkraukles Novads;novads (municipality)
LV;LG;Latvia;LG37;Aizputes Novads;novads (municipality)
LV;LG;Latvia;LG38;Aknīstes Novads;novads (municipality)
LV;LG;Latvia;LG39;Alojas Novads;novads (municipality)
LV;LG;Latvia;LG40;Alsungas Novads;novads (municipality)
LV;LG;Latvia;LG41;Alūksnes Novads;novads (municipality)
LV;LG;Latvia;LG42;Amatas Novads;novads (municipality)
LV;LG;Latvia;LG43;Apes Novads;novads (municipality)
LV;LG;Latvia;LG44;Auces Novads;novads (municipality)
LV;LG;Latvia;LG45;Babītes Novads;novads (municipality)
LV;LG;Latvia;LG46;Baldones Novads;novads (municipality)
LV;LG;Latvia;LG47;Baltinavas Novads;novads (municipality)
LV;LG;Latvia;LG48;Balvu Novads;novads (municipality)
LV;LG;Latvia;LG49;Bauskas Novads;novads (municipality)
LV;LG;Latvia;LG50;Beverīnas Novads;novads (municipality)
LV;LG;Latvia;LG51;Brocēnu Novads;novads (municipality)
LV;LG;Latvia;LG52;Burtnieku Novads;novads (municipality)
LV;LG;Latvia;LG53;Carnikavas Novads;novads (municipality)
LV;LG;Latvia;LG54;Cēsu Novads;novads (municipality)
LV;LG;Latvia;LG55;Cesvaines Novads;novads (municipality)
LV;LG;Latvia;LG56;Ciblas Novads;novads (municipality)
LV;LG;Latvia;LG57;Dagdas Novads;novads (municipality)
LV;LG;Latvia;LG58;Daugavpils Novads;novads (municipality)
LV;LG;Latvia;LG59;Dobeles Novads;novads (municipality)
LV;LG;Latvia;LG60;Dundagas Novads;novads (municipality)
LV;LG;Latvia;LG61;Durbes Novads;novads (municipality)
LV;LG;Latvia;LG62;Engures Novads;novads (municipality)
LV;LG;Latvia;LG63;Ērgļu Novads;novads (municipality)
LV;LG;Latvia;LG64;Garkalnes Novads;novads (municipality)
LV;LG;Latvia;LG65;Grobiņas Novads;novads (municipality)
LV;LG;Latvia;LG66;Gulbenes Novads;novads (municipality)
LV;LG;Latvia;LG67;Iecavas Novads;novads (municipality)
LV;LG;Latvia;LG68;Ikšķiles Novads;novads (municipality)
LV;LG;Latvia;LG69;Ilūkstes Novads;novads (municipality)
LV;LG;Latvia;LG70;Inčukalna Novads;novads (municipality)
LV;LG;Latvia;LG71;Jaunjelgavas Novads;novads (municipality)
LV;LG;Latvia;LG72;Jaunpiebalgas Novads;novads (municipality)
LV;LG;Latvia;LG73;Jaunpils Novads;novads (municipality)
LV;LG;Latvia;LG74;Jēkabpils;republikas pilsētas (republican city)
LV;LG;Latvia;LG75;Jēkabpils Novads;novads (municipality)
LV;LG;Latvia;LG76;Jelgavas Novads;novads (municipality)
LV;LG;Latvia;LG77;Kandavas Novads;novads (municipality)
LV;LG;Latvia;LG78;Kārsavas Novads;novads (municipality)
LV;LG;Latvia;LG79;Ķeguma Novads;novads (municipality)
LV;LG;Latvia;LG80;Ķekavas Novads;novads (municipality)
LV;LG;Latvia;LG81;Kocēnu Novads;novads (municipality)
LV;LG;Latvia;LG82;Kokneses Novads;novads (municipality)
LV;LG;Latvia;LG83;Krāslavas Novads;novads (municipality)
LV;LG;Latvia;LG84;Krimuldas Novads;novads (municipality)
LV;LG;Latvia;LG85;Krustpils Novads;novads (municipality)
LV;LG;Latvia;LG86;Kuldīgas Novads;novads (municipality)
LV;LG;Latvia;LG87;Lielvārdes Novads;novads (municipality)
LV;LG;Latvia;LG88;Līgatnes Novads;novads (municipality)
LV;LG;Latvia;LG89;Limbažu Novads;novads (municipality)
LV;LG;Latvia;LG90;Līvānu Novads;novads (municipality)
LV;LG;Latvia;LG91;Lubānas Novads;novads (municipality)
LV;LG;Latvia;LG92;Ludzas Novads;novads (municipality)
LV;LG;Latvia;LG93;Madonas Novads;novads (municipality)
LV;LG;Latvia;LG94;Mālpils Novads;novads (municipality)
LV;LG;Latvia;LG95;Mārupes Novads;novads (municipality)
LV;LG;Latvia;LG96;Mazsalacas Novads;novads (municipality)
LV;LG;Latvia;LG97;Naukšēnu Novads;novads (municipality)
LV;LG;Latvia;LG98;Neretas Novads;novads (municipality)
LV;LG;Latvia;LG99;Nīcas Novads;novads (municipality)
LV;LG;Latvia;LGA1;Ogres Novads;novads (municipality)
LV;LG;Latvia;LGA2;Olaines Novads;novads (municipality)
LV;LG;Latvia;LGA3;Ozolnieku Novads;novads (municipality)
LV;LG;Latvia;LGA4;Pārgaujas Novads;novads (municipality)
LV;LG;Latvia;LGA5;Pāvilostas Novads;novads (municipality)
LV;LG;Latvia;LGA6;Pļaviņu Novads;novads (municipality)
LV;LG;Latvia;LGA7;Preiļu Novads;novads (municipality)
LV;LG;Latvia;LGA8;Priekules Novads;novads (municipality)
LV;LG;Latvia;LGA9;Priekuļu Novads;novads (municipality)
LV;LG;Latvia;LGB1;Raunas Novads;novads (municipality)
LV;LG;Latvia;LGB2;Rēzeknes Novads;novads (municipality)
LV;LG;Latvia;LGB3;Riebiņu Novads;novads (municipality)
LV;LG;Latvia;LGB4;Rojas Novads;novads (municipality)
LV;LG;Latvia;LGB5;Ropažu Novads;novads (municipality)
LV;LG;Latvia;LGB6;Rucavas Novads;novads (municipality)
LV;LG;Latvia;LGB7;Rugāju Novads;novads (municipality)
LV;LG;Latvia;LGB8;Rūjienas Novads;novads (municipality)
LV;LG;Latvia;LGB9;Rundāles Novads;novads (municipality)
LV;LG;Latvia;LGC1;Salacgrīvas Novads;novads (municipality)
LV;LG;Latvia;LGC2;Salas Novads;novads (municipality)
LV;LG;Latvia;LGC3;Salaspils Novads;novads (municipality)
LV;LG;Latvia;LGC4;Saldus Novads;novads (municipality)
LV;LG;Latvia;LGC5;Saulkrastu Novads;novads (municipality)
LV;LG;Latvia;LGC6;Sējas Novads;novads (municipality)
LV;LG;Latvia;LGC7;Siguldas Novads;novads (municipality)
LV;LG;Latvia;LGC8;Skrīveru Novads;novads (municipality)
LV;LG;Latvia;LGC9;Skrundas Novads;novads (municipality)
LV;LG;Latvia;LGD1;Smiltenes Novads;novads (municipality)
LV;LG;Latvia;LGD2;Stopiņu Novads;novads (municipality)
LV;LG;Latvia;LGD3;Strenču Novads;novads (municipality)
LV;LG;Latvia;LGD4;Talsu Novads;novads (municipality)
LV;LG;Latvia;LGD5;Tērvetes Novads;novads (municipality)
LV;LG;Latvia;LGD6;Tukuma Novads;novads (municipality)
LV;LG;Latvia;LGD7;Vaiņodes Novads;novads (municipality)
LV;LG;Latvia;LGD8;Valkas Novads;novads (municipality)
LV;LG;Latvia;LGD9;Valmiera;republikas pilsētas (republican city)
LV;LG;Latvia;LGE1;Varakļānu Novads;novads (municipality)
LV;LG;Latvia;LGE2;Vārkavas Novads;novads (municipality)
LV;LG;Latvia;LGE3;Vecpiebalgas Novads;novads (municipality)
LV;LG;Latvia;LGE4;Vecumnieku Novads;novads (municipality)
LV;LG;Latvia;LGE5;Ventspils Novads;novads (municipality)
LV;LG;Latvia;LGE6;Viesītes Novads;novads (municipality)
LV;LG;Latvia;LGE7;Viļakas Novads;novads (municipality)
LV;LG;Latvia;LGE8;Viļānu Novads;novads (municipality)
LV;LG;Latvia;LGE9;Zilupes Novads;novads (municipality)
LV;LG;Latvia;LGF1;Mērsraga Novads;novads (municipality)
LY;LY;Libya;LY13;Ash Shāţi’;shabiyat (popularate)
LY;LY;Libya;LY63;Al Jabal al Akhḑar;shabiyat (popularate)
LY;LY;Libya;LY64;Al Jufrah;shabiyat (popularate)
LY;LY;Libya;LY65;Al Kufrah;shabiyat (popularate)
LY;LY;Libya;LY66;Al Marj;shabiyat (popularate)
LY;LY;Libya;LY67;An Nuqāţ al Khams;shabiyat (popularate)
LY;LY;Libya;LY68;Az Zāwiyah;shabiyat (popularate)
LY;LY;Libya;LY69;Banghāzī;shabiyat (popularate)
LY;LY;Libya;LY70;Darnah;shabiyat (popularate)
LY;LY;Libya;LY71;Ghāt;shabiyat (popularate)
LY;LY;Libya;LY72;Mişrātah;shabiyat (popularate)
LY;LY;Libya;LY73;Murzuq;shabiyat (popularate)
LY;LY;Libya;LY74;Nālūt;shabiyat (popularate)
LY;LY;Libya;LY75;Sabhā;shabiyat (popularate)
LY;LY;Libya;LY76;Surt;shabiyat (popularate)
LY;LY;Libya;LY77;Ţarābulus;shabiyat (popularate)
LY;LY;Libya;LY78;Wādī ash Shāţi';shabiyat (popularate)
LY;LY;Libya;LY79;Al Buţnān;shabiyat (popularate)
LY;LY;Libya;LY80;Al Jabal al Gharbī;shabiyat (popularate)
LY;LY;Libya;LY81;Al Jafārah;shabiyat (popularate)
LY;LY;Libya;LY82;Al Marqab;shabiyat (popularate)
LY;LY;Libya;LY83;Al Wāḩāt;shabiyat (popularate)
LY;LY;Libya;LY84;Wādī al Ḩayāt;shabiyat (popularate)
MA;MO;Morocco;MO45;Grand Casablanca;région (region)
MA;MO;Morocco;MO46;Fès-Boulemane;région (region)
MA;MO;Morocco;MO47;Marrakech-Tensift-Al Haouz;région (region)
MA;MO;Morocco;MO48;Meknès-Tafilalet;région (region)
MA;MO;Morocco;MO49;Rabat-Salé-Zemmour-Zaër;région (region)
MA;MO;Morocco;MO50;Chaouia-Ouardigha;région (region)
MA;MO;Morocco;MO51;Doukkala-Abda;région (region)
MA;MO;Morocco;MO52;Gharb-Chrarda-Beni Hssen;région (region)
MA;MO;Morocco;MO53;Guelmim-Es Semara;région (region)
MA;MO;Morocco;MO54;Oriental;région (region)
MA;MO;Morocco;MO55;Souss-Massa-Drâa;région (region)
MA;MO;Morocco;MO56;Tadla-Azilal;région (region)
MA;MO;Morocco;MO57;Tanger-Tétouan;région (region)
MA;MO;Morocco;MO58;Taza-Al Hoceima-Taounate;région (region)
MA;MO;Morocco;MO59;Laâyoune-Boujdour-Sakia El Hamra;région (region)
MD;MD;Moldova;MD51;Găgăuzia;unitatea teritorială (territorial unit)
MD;MD;Moldova;MD57;Chişinău;municipiul (municipality)
MD;MD;Moldova;MD58;Stînga Nistrului;unitatea teritorială (territorial unit)
MD;MD;Moldova;MD59;Anenii Noi;raionul (district)
MD;MD;Moldova;MD60;Bălţi;municipiul (municipality)
MD;MD;Moldova;MD61;Basarabeasca;raionul (district)
MD;MD;Moldova;MD62;Bender;municipiul (municipality)
MD;MD;Moldova;MD63;Briceni;raionul (district)
MD;MD;Moldova;MD64;Cahul;raionul (district)
MD;MD;Moldova;MD65;Cantemir;raionul (district)
MD;MD;Moldova;MD66;Călăraşi;raionul (district)
MD;MD;Moldova;MD67;Căuşeni;raionul (district)
MD;MD;Moldova;MD68;Cimişlia;raionul (district)
MD;MD;Moldova;MD69;Criuleni;raionul (district)
MD;MD;Moldova;MD70;Donduşeni;raionul (district)
MD;MD;Moldova;MD71;Drochia;raionul (district)
MD;MD;Moldova;MD72;Dubăsari;raionul (district)
MD;MD;Moldova;MD73;Edineţ;raionul (district)
MD;MD;Moldova;MD74;Făleşti;raionul (district)
MD;MD;Moldova;MD75;Floreşti;raionul (district)
MD;MD;Moldova;MD76;Glodeni;raionul (district)
MD;MD;Moldova;MD77;Hînceşti;raionul (district)
MD;MD;Moldova;MD78;Ialoveni;raionul (district)
MD;MD;Moldova;MD79;Leova;raionul (district)
MD;MD;Moldova;MD80;Nisporeni;raionul (district)
MD;MD;Moldova;MD81;Ocniţa;raionul (district)
MD;MD;Moldova;MD82;Orhei;raionul (district)
MD;MD;Moldova;MD83;Rezina;raionul (district)
MD;MD;Moldova;MD84;Rîşcani;raionul (district)
MD;MD;Moldova;MD85;Sîngerei;raionul (district)
MD;MD;Moldova;MD86;Şoldăneşti;raionul (district)
MD;MD;Moldova;MD87;Soroca;raionul (district)
MD;MD;Moldova;MD88;Ştefan-Vodă;raionul (district)
MD;MD;Moldova;MD89;Străşeni;raionul (district)
MD;MD;Moldova;MD90;Taraclia;raionul (district)
MD;MD;Moldova;MD91;Teleneşti;raionul (district)
MD;MD;Moldova;MD92;Ungheni;raionul (district)
ME;MJ;Montenegro;MJ01;Andrijevica;opština (municipality)
ME;MJ;Montenegro;MJ02;Bar;opština (municipality)
ME;MJ;Montenegro;MJ03;Berane;opština (municipality)
ME;MJ;Montenegro;MJ04;Bijelo Polje;opština (municipality)
ME;MJ;Montenegro;MJ05;Budva;opština (municipality)
ME;MJ;Montenegro;MJ06;Cetinje;opština (municipality)
ME;MJ;Montenegro;MJ07;Danilovgrad;opština (municipality)
ME;MJ;Montenegro;MJ08;Herceg Novi;opština (municipality)
ME;MJ;Montenegro;MJ09;Kolašin;opština (municipality)
ME;MJ;Montenegro;MJ10;Kotor;opština (municipality)
ME;MJ;Montenegro;MJ11;Mojkovac;opština (municipality)
ME;MJ;Montenegro;MJ12;Nikšić;opština (municipality)
ME;MJ;Montenegro;MJ13;Plav;opština (municipality)
ME;MJ;Montenegro;MJ14;Pljevlja;opština (municipality)
ME;MJ;Montenegro;MJ15;Plužine;opština (municipality)
ME;MJ;Montenegro;MJ16;Podgorica;opština (municipality)
ME;MJ;Montenegro;MJ17;Rožaje;opština (municipality)
ME;MJ;Montenegro;MJ18;Šavnik;opština (municipality)
ME;MJ;Montenegro;MJ19;Tivat;opština (municipality)
ME;MJ;Montenegro;MJ20;Ulcinj;opština (municipality)
ME;MJ;Montenegro;MJ21;Žabljak;opština (municipality)
MG;MA;Madagascar;MA01;Antsiranana [French] / Antisiran̈ana [Malagasy];faritany [French] / faritanin’ [Malagasy] (province)
MG;MA;Madagascar;MA02;Fianarantsoa;faritany [French] / faritanin’ [Malagasy] (province)
MG;MA;Madagascar;MA03;Mahajanga;faritany [French] / faritanin’ [Malagasy] (province)
MG;MA;Madagascar;MA04;Toamasina;faritany [French] / faritanin’ [Malagasy] (province)
MG;MA;Madagascar;MA05;Antananarivo;faritany [French] / faritanin’ [Malagasy] (province)
MG;MA;Madagascar;MA06;Toliara;faritany [French] / faritanin’ [Malagasy] (province)
MK;MK;Macedonia;MK01;Aračinovo;opština (municipality)
MK;MK;Macedonia;MK04;Berovo;opština (municipality)
MK;MK;Macedonia;MK06;Bitola;opština (municipality)
MK;MK;Macedonia;MK08;Bogdanci;opština (municipality)
MK;MK;Macedonia;MK11;Bosilovo;opština (municipality)
MK;MK;Macedonia;MK12;Brvenica;opština (municipality)
MK;MK;Macedonia;MK18;Centar Župa;opština (municipality)
MK;MK;Macedonia;MK19;Češinovo;opština (municipality)
MK;MK;Macedonia;MK20;Čučer-Sandevo;opština (municipality)
MK;MK;Macedonia;MK22;Delčevo;opština (municipality)
MK;MK;Macedonia;MK25;Demir Kapija;opština (municipality)
MK;MK;Macedonia;MK28;Dolneni;opština (municipality)
MK;MK;Macedonia;MK29;Đorče Petrov;opština (municipality)
MK;MK;Macedonia;MK30;Drugovo;opština (municipality)
MK;MK;Macedonia;MK32;Gazi Baba ;opština (municipality)
MK;MK;Macedonia;MK33;Gevgelija;opština (municipality)
MK;MK;Macedonia;MK35;Gradsko;opština (municipality)
MK;MK;Macedonia;MK36;Ilinden;opština (municipality)
MK;MK;Macedonia;MK40;Karbinci;opština (municipality)
MK;MK;Macedonia;MK41;Karpoš;opština (municipality)
MK;MK;Macedonia;MK43;Kičevo ;opština (municipality)
MK;MK;Macedonia;MK44;Kisela Voda;opština (municipality)
MK;MK;Macedonia;MK46;Kočani;opština (municipality)
MK;MK;Macedonia;MK47;Konče;opština (municipality)
MK;MK;Macedonia;MK51;Kratovo;opština (municipality)
MK;MK;Macedonia;MK52;Kriva Palanka;opština (municipality)
MK;MK;Macedonia;MK53;Krivogaštani;opština (municipality)
MK;MK;Macedonia;MK59;Lipkovo;opština (municipality)
MK;MK;Macedonia;MK60;Lozovo;opština (municipality)
MK;MK;Macedonia;MK62;Makedonska Kamenica;opština (municipality)
MK;MK;Macedonia;MK69;Negotino;opština (municipality)
MK;MK;Macedonia;MK72;Novo Selo;opština (municipality)
MK;MK;Macedonia;MK77;Oslomej;opština (municipality)
MK;MK;Macedonia;MK78;Pehčevo;opština (municipality)
MK;MK;Macedonia;MK79;Petrovec;opština (municipality)
MK;MK;Macedonia;MK80;Plasnica;opština (municipality)
MK;MK;Macedonia;MK83;Probištip;opština (municipality)
MK;MK;Macedonia;MK84;Radoviš;opština (municipality)
MK;MK;Macedonia;MK85;Rankovce;opština (municipality)
MK;MK;Macedonia;MK86;Resen;opština (municipality)
MK;MK;Macedonia;MK87;Rosoman;opština (municipality)
MK;MK;Macedonia;MK90;Saraj;opština (municipality)
MK;MK;Macedonia;MK92;Sopište;opština (municipality)
MK;MK;Macedonia;MK97;Staro Nagoričane;opština (municipality)
MK;MK;Macedonia;MK98;Štip;opština (municipality)
MK;MK;Macedonia;MKA2;Studeničani;opština (municipality)
MK;MK;Macedonia;MKA3;Šuto Orizari;opština (municipality)
MK;MK;Macedonia;MKA4;Sveti Nikole;opština (municipality)
MK;MK;Macedonia;MKA5;Tearce;opština (municipality)
MK;MK;Macedonia;MKA9;Vasilevo;opština (municipality)
MK;MK;Macedonia;MKB3;Vevčani;opština (municipality)
MK;MK;Macedonia;MKB6;Vraneštica;opština (municipality)
MK;MK;Macedonia;MKB7;Vrapčište;opština (municipality)
MK;MK;Macedonia;MKC1;Zajas;opština (municipality)
MK;MK;Macedonia;MKC2;Zelenikovo;opština (municipality)
MK;MK;Macedonia;MKC3;Želino;opština (municipality)
MK;MK;Macedonia;MKC6;Zrnovci;opština (municipality)
MK;MK;Macedonia;MKC7;Bogovinje;opština (municipality)
MK;MK;Macedonia;MKC8;Čair;opština (municipality)
MK;MK;Macedonia;MKC9;Čaška;opština (municipality)
MK;MK;Macedonia;MKD1;Centar ;opština (municipality)
MK;MK;Macedonia;MKD2;Debar;opština (municipality)
MK;MK;Macedonia;MKD3;Demir Hisar;opština (municipality)
MK;MK;Macedonia;MKD4;Gostivar;opština (municipality)
MK;MK;Macedonia;MKD5;Jegunovce;opština (municipality)
MK;MK;Macedonia;MKD6;Kavadarci;opština (municipality)
MK;MK;Macedonia;MKD7;Kumanovo;opština (municipality)
MK;MK;Macedonia;MKD8;Makedonski Brod;opština (municipality)
MK;MK;Macedonia;MKD9;Mogila;opština (municipality)
MK;MK;Macedonia;MKE1;Novaci;opština (municipality)
MK;MK;Macedonia;MKE2;Ohrid;opština (municipality)
MK;MK;Macedonia;MKE3;Prilep;opština (municipality)
MK;MK;Macedonia;MKE4;Mavrovo i Rostuša;opština (municipality)
MK;MK;Macedonia;MKE5;Dojran;opština (municipality)
MK;MK;Macedonia;MKE6;Struga;opština (municipality)
MK;MK;Macedonia;MKE7;Strumica;opština (municipality)
MK;MK;Macedonia;MKE8;Tetovo;opština (municipality)
MK;MK;Macedonia;MKE9;Valandovo;opština (municipality)
MK;MK;Macedonia;MKF1;Veles;opština (municipality)
MK;MK;Macedonia;MKF2;Vinica;opština (municipality)
MK;MK;Macedonia;MKF3;Aerodrom;opština (municipality)
MK;MK;Macedonia;MKF4;Butel;opština (municipality)
MK;MK;Macedonia;MKF5;Debarca;opština (municipality)
ML;ML;Mali;ML01;Bamako;région (region)
ML;ML;Mali;ML03;Kayes;région (region)
ML;ML;Mali;ML04;Mopti;région (region)
ML;ML;Mali;ML05;Ségou;région (region)
ML;ML;Mali;ML06;Sikasso;région (region)
ML;ML;Mali;ML07;Koulikoro;région (region)
ML;ML;Mali;ML08;Tombouctou;région (region)
ML;ML;Mali;ML09;Gao;région (region)
ML;ML;Mali;ML10;Kidal;région (region)
MM;BM;Burma;BM01;Rakhine State;state
MM;BM;Burma;BM02;Chin State;state
MM;BM;Burma;BM03;Ayeyarwady;division
MM;BM;Burma;BM04;Kachin State;state
MM;BM;Burma;BM05;Kayin State;state
MM;BM;Burma;BM06;Kayah State;state
MM;BM;Burma;BM08;Mandalay;division
MM;BM;Burma;BM10;Sagaing;division
MM;BM;Burma;BM11;Shan State;state
MM;BM;Burma;BM12;Tanintharyi;division
MM;BM;Burma;BM13;Mon State;state
MM;BM;Burma;BM15;Magway;division
MM;BM;Burma;BM16;Bago;state
MM;BM;Burma;BM17;Yangon;division
MN;MG;Mongolia;MG01;Arhangay;aymag (province)
MN;MG;Mongolia;MG02;Bayanhongor;aymag (province)
MN;MG;Mongolia;MG03;Bayan-Ölgiy;aymag (province)
MN;MG;Mongolia;MG06;Dornod;aymag (province)
MN;MG;Mongolia;MG07;Dornogovĭ;aymag (province)
MN;MG;Mongolia;MG08;Dundgovĭ;aymag (province)
MN;MG;Mongolia;MG09;Dzavhan;aymag (province)
MN;MG;Mongolia;MG10;Govĭ-Altay;aymag (province)
MN;MG;Mongolia;MG11;Hentiy;aymag (province)
MN;MG;Mongolia;MG12;Hovd;aymag (province)
MN;MG;Mongolia;MG13;Hövsgöl;aymag (province)
MN;MG;Mongolia;MG14;Ömnögovĭ;aymag (province)
MN;MG;Mongolia;MG15;Övörhangay;aymag (province)
MN;MG;Mongolia;MG16;Selenge;aymag (province)
MN;MG;Mongolia;MG17;Sühbaatar;aymag (province)
MN;MG;Mongolia;MG18;Töv;aymag (province)
MN;MG;Mongolia;MG19;Uvs;aymag (province)
MN;MG;Mongolia;MG20;Ulaanbaatar;hot (municipality)
MN;MG;Mongolia;MG21;Bulgan;aymag (province)
MN;MG;Mongolia;MG23;Darhan-Uul;aymag (province)
MN;MG;Mongolia;MG24;Govĭsümber;aymag (province)
MN;MG;Mongolia;MG25;Orhon;aymag (province)
MR;MR;Mauritania;MR01;Hodh ech Chargui  ;wilaya (region)
MR;MR;Mauritania;MR02;Hodh el Gharbi  ;wilaya (region)
MR;MR;Mauritania;MR03;Assaba  ;wilaya (region)
MR;MR;Mauritania;MR04;Gorgol  ;wilaya (region)
MR;MR;Mauritania;MR05;Brakna  ;wilaya (region)
MR;MR;Mauritania;MR06;Trarza  ;wilaya (region)
MR;MR;Mauritania;MR07;Adrar  ;wilaya (region)
MR;MR;Mauritania;MR08;Dakhlet Nouadhibou  ;wilaya (region)
MR;MR;Mauritania;MR09;Tagant  ;wilaya (region)
MR;MR;Mauritania;MR10;Guidimaka  ;wilaya (region)
MR;MR;Mauritania;MR11;Tiris Zemmour ;wilaya (region)
MR;MR;Mauritania;MR12;Inchiri  ;wilaya (region)
MR;MR;Mauritania;MR13;Nouakchott;wilaya (region)
MS;MH;Montserrat;MH01;Saint Anthony;parish
MS;MH;Montserrat;MH02;Saint Georges;parish
MS;MH;Montserrat;MH03;Saint Peter;parish
MT;MT;Malta;MT01;Attard;il-lokalità (locality)
MT;MT;Malta;MT02;Balzan;il-lokalità (locality)
MT;MT;Malta;MT03;Birgu;il-lokalità (locality)
MT;MT;Malta;MT04;Birkirkara;il-lokalità (locality)
MT;MT;Malta;MT05;Birżebbuġa;il-lokalità (locality)
MT;MT;Malta;MT06;Bormla;il-lokalità (locality)
MT;MT;Malta;MT07;Dingli;il-lokalità (locality)
MT;MT;Malta;MT08;Fgura;il-lokalità (locality)
MT;MT;Malta;MT09;Floriana;il-lokalità (locality)
MT;MT;Malta;MT10;Fontana;il-lokalità (locality)
MT;MT;Malta;MT11;Għajnsielem;il-lokalità (locality)
MT;MT;Malta;MT12;Għarb;il-lokalità (locality)
MT;MT;Malta;MT13;Għargħur;il-lokalità (locality)
MT;MT;Malta;MT14;Għasri;il-lokalità (locality)
MT;MT;Malta;MT15;Għaxaq;il-lokalità (locality)
MT;MT;Malta;MT16;Gudja;il-lokalità (locality)
MT;MT;Malta;MT17;Gżira;il-lokalità (locality)
MT;MT;Malta;MT18;Ħamrun;il-lokalità (locality)
MT;MT;Malta;MT19;Iklin;il-lokalità (locality)
MT;MT;Malta;MT20;Imdina;il-lokalità (locality)
MT;MT;Malta;MT21;Imġarr;il-lokalità (locality)
MT;MT;Malta;MT22;Imqabba;il-lokalità (locality)
MT;MT;Malta;MT23;Imsida;il-lokalità (locality)
MT;MT;Malta;MT24;Imtarfa;il-lokalità (locality)
MT;MT;Malta;MT25;Isla;il-lokalità (locality)
MT;MT;Malta;MT26;Kalkara;il-lokalità (locality)
MT;MT;Malta;MT27;Kerċem;il-lokalità (locality)
MT;MT;Malta;MT28;Kirkop;il-lokalità (locality)
MT;MT;Malta;MT29;Lija;il-lokalità (locality)
MT;MT;Malta;MT30;Luqa;il-lokalità (locality)
MT;MT;Malta;MT31;Marsa;il-lokalità (locality)
MT;MT;Malta;MT32;Marsaskala;il-lokalità (locality)
MT;MT;Malta;MT33;Marsaxlokk;il-lokalità (locality)
MT;MT;Malta;MT34;Mellieħa;il-lokalità (locality)
MT;MT;Malta;MT35;Mosta;il-lokalità (locality)
MT;MT;Malta;MT36;Munxar;il-lokalità (locality)
MT;MT;Malta;MT37;Nadur;il-lokalità (locality)
MT;MT;Malta;MT38;Naxxar;il-lokalità (locality)
MT;MT;Malta;MT39;Paola;il-lokalità (locality)
MT;MT;Malta;MT40;Pembroke;il-lokalità (locality)
MT;MT;Malta;MT41;Pietà;il-lokalità (locality)
